gene_name	cluster_id	A_diff	E_diff	O_diff	rank_A_diff	rank_E_diff	rank_O_diff	rank_sum	TF_rank
OSR1	c1	1.2494498571979475	-0.01501485314763804	-0.9658044523238463	133	208	380	721	260
RBPJ	c2	-0.1100839263715131	-0.4185649948546799	0.4807116374785414	150	327	212	689	261
MYBL1	c3	-0.5911072955514529	3.0271004420045724	-0.9250580658552146	300	6	417	723	261
CUX1	c1	-0.7152644143678792	0.3000917187135129	-1.0668699728328779	235	95	393	723	261
MAX	c2	-1.4762735906402487	0.048425438607301426	0.43300916732560957	246	180	268	694	262
NFYA	c3	0.0288136084579822	-0.6213700061478651	-0.11311209716434245	266	347	111	724	262
FOXB1	c1	-5.8809655981991895	0.08565035548988262	-0.47904473401342784	395	150	181	726	262
HMBOX1	c2	-0.8767801520307239	-0.8191225396465737	0.571150466589156	203	362	130	695	263
BATF3	c3	-2.1903958590173174	-0.005428865059541382	-0.17142283965674743	350	208	167	725	263
EOMES	c1	0.8949989811012059	-0.035828861721210734	-0.9272865851750254	147	213	370	730	263
FOXF2	c2	-2.2592222551713936	0.010979863116753015	0.509213216606323	304	200	191	695	264
ATF7	c3	1.9328716896884324	0.008183029216735839	-0.3998255223118612	149	202	374	725	264
GBX1	c1	-2.610098784946234	-0.06480328865399033	-0.4629853196431277	330	230	172	732	264
SOHLH2	c2	-2.0755504724385725	-0.0017168466710228904	0.4937408471475635	292	204	202	698	265
ETV5	c3	-1.821180712398863	-0.22362921098935656	-0.10932805775414334	334	287	105	726	265
HES2	c1	1.29473599093249	-0.11202455892804826	-0.839397002576975	130	251	351	732	265
ZBTB7A	c2	0.1915297193787561	-0.5508673905607808	0.4674586083467043	134	337	228	699	266
KLF3	c3	-4.574317582818234	0.3476841107084987	-0.20273636477974488	409	103	214	726	266
HOXD11	c1	0.33410866306049974	0.05060528689713091	-1.0135661700476035	177	171	385	733	266
TBX21	c2	-1.7649046230465617	-0.022264732918007124	0.47765878534045214	271	213	218	702	267
PHOX2B	c3	2.686147228277769	-0.013201069900739168	-0.559550185212057	121	216	394	731	267
ZBTB26	c1	-2.5545111269077707	-0.7803743984902152	-0.2505648468094943	328	359	47	734	267
IRF4	c2	-0.5524720936087598	0.44236800989546393	-0.7892678596771718	183	103	417	703	268
CEBPG	c3	-0.11444684798263846	0.21496139156185418	-0.32651529697413295	277	122	333	732	268
ZNF148	c1	-0.5722749203255123	-1.4785574413431497	-0.383470745947494	226	400	108	734	268
VDR	c2	0.6656235488171552	-0.22069671751675668	0.396071058289305	109	299	300	708	269
MAFA	c3	2.1585741965028706	-0.013201069900739168	-0.4056901454010191	139	217	376	732	269
ZBTB14	c1	0.32523681191324655	-0.6095355311102999	-0.5203707656953025	178	338	218	734	269
PROX1	c2	1.030513038511761	-2.1528596913414897	0.4872038828453338	91	413	205	709	270
HES1	c3	-0.6478897198358603	-0.25515577922047905	-0.1456322813105233	301	293	141	735	270
SCRT1	c1	-2.2742306850569065	0.18124425121964716	-0.658058544638962	321	119	296	736	270
RFX4	c2	-2.863801918305768	0.10164614206039778	0.4829708749201167	333	168	209	710	271
HNF4G	c3	1.641907602663926	0.01208069465302261	-0.3979632231797243	166	199	372	737	271
GFI1	c1	-1.3091505979864257	0.09737011098006565	-0.7185765286890149	278	142	317	737	271
CTCFL	c2	-3.0513727514600797	1.2849774478530764	0.34587102801575753	339	37	337	713	272
ZNF449	c3	1.1279598971037361	0.020500476612577954	-0.34583920825297554	197	191	350	738	272
TBX2	c1	-0.8809358424723415	-0.004917532184495741	-0.6610797218944153	244	195	299	738	272
ETS2	c2	-0.5020380192467799	-2.860892313631481	0.5855543562532795	179	419	116	714	273
HINFP	c3	-2.619763127959671	0.2353960897426508	-0.23206921367957634	372	118	249	739	273
NEUROG1	c1	-0.0953094543080395	0.09601211783546366	-1.1071786611080352	198	144	399	741	273
ONECUT3	c2	-3.784205855315789	-0.55427323712798	1.2885872982368909	360	338	19	717	274
NFYC	c3	0.20828165488887218	-2.089913460831071	-0.05676473040547236	258	414	69	741	274
MYOG	c1	-5.815306450845925	-0.09593513484093488	-0.38981161770242956	392	243	112	747	274
DMRT3	c2	-1.1992547483208036	-0.1297386896315945	0.4791300501287594	226	276	215	717	275
VEZF1	c3	-0.25344048392262647	0.36562303926452827	-0.35401172833884953	285	99	357	741	275
TP53	c1	-2.098053015251002	0.5759435046063216	-0.9447576358917118	313	60	374	747	275
ALX3	c2	-5.338255504727303	0.5491240151877954	0.45429686039185135	388	89	240	717	276
THAP11	c3	-2.6806769546615197	-0.30858167024354116	-0.044652649662586086	374	306	63	743	276
CEBPD	c1	-1.0162171931647095	-0.06415669006097442	-0.607241811724931	253	229	269	751	276
JUND	c2	1.9121959079209283	-1.7264275952681498	0.44779497169276716	67	408	245	720	277
IRF4	c3	-5.031125872449705	-0.41724239840741223	2.336621320710316	419	322	5	746	277
HOXD9	c1	-2.054992750980722	0.41076054357639114	-0.8972653567026878	312	76	363	751	277
MEF2B	c2	1.240862190993811	-0.7953179698372747	0.4261561202938786	85	361	276	722	278
OLIG2	c3	0.9437915141220933	0.07416826430796716	-0.47260270902458856	206	163	383	752	278
TCF3	c1	-8.738466336053328	0.12947944671560166	-0.492934966602971	418	135	200	753	278
PBX3	c2	-2.5442234154382932	0.47683838185872773	0.3892265275388507	318	97	308	723	279
ZIC1	c3	5.322347100100061	-0.25699662848506166	-0.705656918213025	52	294	407	753	279
MYOD1	c1	-9.384929135553707	-0.014991740821368296	-0.4064832937306626	423	207	126	756	279
BACH1	c2	1.327857526765527	-0.1565274179938962	0.31547786091434205	83	282	358	723	280
SOX10	c3	-1.5897918338213581	-0.8823993588737521	-0.025962715200526176	329	370	56	755	280
EVX2	c1	-3.05982313247743	0.3607573359065355	-0.76229102114951	344	83	330	757	280
ZNF341	c2	-2.60062994452901	-0.16377868750615096	0.578752339132504	323	284	121	728	281
ZBTB14	c3	-3.258245169535123	-0.17976706877381277	-0.10339319452062057	386	272	99	757	281
HNF1B	c1	-0.8546087364349969	-0.004917532184495741	-0.7321168682200483	243	194	321	758	281
OLIG1	c2	-0.16563686055843774	0.1395496263326008	-0.16041233530206078	157	159	413	729	282
HOXA13	c3	0.7329293247725726	0.007057225288960515	-0.31827268967637856	225	206	326	757	282
GATA2	c1	-4.993888724681685	0.05842850869108536	-0.5076241457523416	381	167	211	759	282
NR5A1	c2	-4.027868391691399	-0.20073194861854668	0.6988795843305269	366	294	71	731	283
SOX15	c3	2.2639382495476954	-0.21793545816718238	-0.32719077862276436	137	286	334	757	283
NR4A2	c1	-0.9885306244313886	-0.4120802602237092	-0.4986260873978505	251	308	202	761	283
CUX2	c2	-2.1496457032303153	-0.9522362053879448	0.7320824840986067	300	372	60	732	284
DUX4	c3	0.809156992599785	-0.05133082960202641	-0.2931395201268181	215	235	308	758	284
MYC	c1	-0.2704890657362727	-0.010638446081194654	-0.8453980193824098	206	203	354	763	284
INSM1	c2	-1.4812441585977698	-1.5231718626615494	0.6425481395684933	247	396	89	732	285
CREM	c3	1.3332123627808008	-0.1532242363373878	-0.30387595074833307	181	263	314	758	285
SOHLH2	c1	0.5684846632905404	-0.04302909094344609	-0.9843868486992111	164	218	382	764	285
POU3F1	c2	8.023880499074732	-0.7000229694728762	0.2656419499862892	6	356	370	732	286
RORB	c3	-0.3884295495475988	0.04468204073642274	-0.2695118848225917	291	183	285	759	286
ZEB1	c1	-8.883081760277587	0.08096595621333158	-0.48622648711025995	421	159	189	769	286
GABPA	c2	-2.0938930478048743	0.4255679071439509	0.3543567677041768	295	110	331	736	287
SP3	c3	-4.810304655222924	0.10640069445955118	-0.1885966545717377	416	152	195	763	287
TBX18	c1	-0.005168915368850335	-0.6619302663891341	-0.5401040998422353	195	346	228	769	287
ONECUT1	c2	-3.759746737603282	-0.11358038537199731	0.6100671749721531	359	273	105	737	288
ELF3	c3	-1.6386992444989468	-0.39076233677624345	-0.11709721721888666	332	320	112	764	288
NR1D2	c1	1.7256720622108064	-0.7862906671009977	-0.6581393373929583	113	360	297	770	288
TFAP2A	c2	-0.2765404438927242	-0.4896773760071695	0.45220408522981526	165	331	241	737	289
BARHL2	c3	2.8034903608389437	-0.09600272512940651	-0.6760052566791472	113	249	405	767	289
HOXB13	c1	-1.7965357318300348	-0.08359828100252233	-0.5493979735793193	301	236	235	772	289
GFI1	c2	-4.137478140054618	-0.04654871417088347	0.5509170792093396	368	227	144	739	290
CUX1	c3	1.925549184855916	-0.06883490278793257	-0.4214987038339615	150	241	378	769	290
NKX2-5	c1	-2.24018721916774	0.08528178502494628	-0.6650487935260792	318	153	301	772	290
MXI1	c2	-3.724749778944128	1.1699447568530672	0.3447014640008632	358	43	339	740	291
SP4	c3	-3.4139048338506903	0.8205951901098864	-0.3110273242753383	389	62	319	770	291
ZNF460	c1	1.8529077864934227	-0.6102615400998697	-0.7358976427294337	107	340	325	772	291
NR4A2	c2	-3.459548066226584	-0.5628207023387674	0.7878697581229339	354	339	48	741	292
YY1	c3	-3.808155404847807	0.5025555037434387	-0.2745755386614892	398	85	290	773	292
NFYB	c1	1.5401672527257821	-0.8556930513272591	-0.6438431627540204	118	369	288	775	292
CREB1	c2	-4.239484133919644	0.041200604318290285	0.5112023418035232	370	184	188	742	293
ZNF341	c3	3.0234997676602116	-0.7099037543748851	-0.3016985090030033	105	357	313	775	293
FOXK2	c1	-8.150554751940662	0.416313208187111	-0.6519759633791278	412	74	293	779	293
SOX21	c2	-2.1491537308395934	1.726562058870565	-5.361302757799179	299	21	424	744	294
CEBPA	c3	0.03026110313216408	-2.536725163739569	-0.08941695869331134	265	422	91	778	294
ATF2	c1	-0.14559776426546722	-0.594497658262722	-0.5698448987525495	200	334	246	780	294
POU3F3	c2	6.852668686139839	-3.966845751547374	0.3813267934477338	8	423	314	745	295
MEF2A	c3	-2.422185897117568	0.3424490343503576	-0.29782141409985563	365	104	309	778	295
KLF13	c1	0.8076399527995504	-0.08918801720803038	-1.0390912252801527	152	238	390	780	295
NRL	c2	-3.718831089295784	-0.8410403656037387	0.9592861637337275	356	364	28	748	296
HOXC10	c3	1.0625758743097626	-1.13565051010715	-0.18906062322476735	202	382	196	780	296
ZIC3	c1	-3.8919037960160665	-0.15666794181793536	-0.4421927996105275	362	264	155	781	296
PROP1	c2	-2.881717547902496	-1.3323144396469655	0.9357579116043873	335	390	29	754	297
HOXD13	c1	-0.8203429976490062	-1.3119160227942956	-0.4238894037057257	241	394	147	782	297
MEF2B	c3	-2.204773037422033	0.03850547413164242	-0.23422335325159338	352	185	252	789	297
ZIC5	c2	-2.8433814133987134	-1.2626319011828002	0.8298968098141959	331	387	39	757	298
TGIF2	c1	-5.376519348369393	1.1471607823849195	-0.9088890657415067	388	31	366	785	298
BHLHE41	c3	-0.16979827880729909	-3.1426252825464798	-0.07470801040339126	280	428	83	791	298
FOXH1	c2	-0.1436032094981915	-0.034625818568394855	0.16812350063953474	154	218	387	759	299
NHLH2	c1	-7.035553346561296	-0.744850337986273	-0.19219535398917564	401	354	31	786	299
ZNF460	c3	-1.1246978302505355	-0.6275369453693947	-0.13140207525631542	318	349	124	791	299
MLXIPL	c2	-1.4877552148636575	-0.9624344823439738	0.5515345999852137	248	374	143	765	300
MLX	c1	3.0317045398847537	-0.6047989237732713	-1.0167540641742558	63	337	386	786	300
PROX1	c3	-0.6995808194957654	0.49990166623893845	-0.6060027465309972	303	86	403	792	300
KLF15	c2	2.4089505570515555	-1.6713691493548442	0.3846520815174488	52	405	311	768	301
FOXE1	c1	-8.813335133318912	-0.2429406670045731	-0.3542557850733008	420	281	86	787	301
ELF5	c3	-3.260824944582941	0.04468204073642274	-0.21206625682239455	387	184	222	793	301
SOX12	c2	-0.22866906154886157	-0.11677825191780526	0.34890808172650445	161	274	334	769	302
ZNF143	c1	-1.6859557272823837	0.4073900805605941	-2.639736497626334	297	77	414	788	302
DPRX	c3	-0.12490953562805587	0.15054325076808772	-0.45064810955722834	278	134	381	793	302
ETS1	c2	-0.6632906544063173	-0.8992113513430938	0.4804464931104633	190	368	214	772	303
OSR2	c1	0.7553588235686606	-0.7296775246428491	-0.6197633873570059	158	353	280	791	303
ETV2	c3	-4.690092369116704	0.7725787975133961	-0.30053636996912303	412	70	312	794	303
BACH2	c2	2.3880937797812525	-0.36309435586587363	0.07611176116781415	54	321	402	777	304
DMRTA2	c1	-1.8039744654901226	-1.3131349553445046	-0.37475040815089855	302	395	96	793	304
ZNF740	c3	-1.9113926976794813	-0.0685093575874438	-0.20746926033183666	339	240	217	796	304
CLOCK	c2	-1.0927345897694338	0.11663047873378636	0.11213779084377684	220	162	398	780	305
SOX15	c1	-4.944909581185125	-0.7885714459406313	-0.2783209498417367	380	361	53	794	305
ELK4	c3	-2.2132188411882705	-0.6214803810046321	-0.09714550047497816	354	348	95	797	305
SNAI2	c2	-7.8636825536497685	0.09295397000151093	0.4860202790633057	409	172	207	788	306
HOXA6	c1	-2.821672394373427	-1.1661128077895972	-0.32810001229179697	338	387	70	795	306
NFE2	c3	-2.922596510707952	-0.6068431720071947	-0.05975524484290595	381	346	72	799	306
TBX19	c2	-2.540800151728172	0.8800717818682671	-0.5877059499758417	316	59	415	790	307
NRL	c1	-2.766879406587517	-0.018664993246583078	-0.5736195423082631	334	210	251	795	307
HOXC12	c3	0.014205962453095022	-0.4659276402351107	-0.19892303850597237	267	328	206	801	307
E2F2	c2	0.23852821495378762	-1.3848374394351457	0.43329786475996457	132	392	267	791	308
OTX2	c1	0.4291977177896953	-0.441221168223022	-0.692548910862282	172	312	311	795	308
RXRB	c3	0.5607324338738486	-0.32678841399197384	-0.2337777954851319	238	312	251	801	308
SNAI1	c2	-10.43201913006749	-0.032023300399299806	0.5389438400274988	418	217	157	792	309
TFAP2B	c1	-1.1794177807527333	-0.6516174908714268	-0.4886365057258235	262	344	192	798	309
PRDM1	c3	0.610662959487948	-2.3024850586532337	-0.16943133349024286	235	416	161	812	309
GLI2	c2	-0.9033658611465138	-0.46185423443614493	0.4375629388320643	207	329	257	793	310
ASCL1	c1	-7.574203919373909	-0.37347779987099855	-0.3572295322900434	407	303	89	799	310
HNF4A	c3	1.3989911967975759	-0.28947856079521894	-0.332919246721751	175	303	337	815	310
NHLH2	c2	-6.804060978947622	0.5615081699571856	0.38875540630679595	400	87	309	796	311
SOX14	c1	-2.546776473204042	0.05814160284370119	-0.6870134931874148	327	168	308	803	311
NR2C2	c3	1.2361153686980082	-0.1502901845364631	-0.38100380019175173	191	261	367	819	311
FOXA1	c2	-2.323153166152724	0.2961644977860222	0.28565167070456	308	125	366	799	312
HOXA13	c1	-0.7924605924324606	-0.004917532184495741	-0.9322438350177471	239	193	371	803	312
PLAG1	c3	1.1994692408514593	-0.16306426762372375	-0.36932369303524126	194	266	361	821	312
EBF3	c2	-1.4357764622095595	-0.31447323305300506	0.44104394711504646	241	312	252	805	313
TBX6	c1	-0.4067896353927608	-0.49559717686669913	-0.6084805299417244	215	320	270	805	313
NEUROG1	c3	1.377095988508637	-0.013201069900739168	-1.2085374375709446	177	219	425	821	313
TFAP2E	c1	-0.8432746361898545	-0.2831090926371055	-0.6092989576009966	242	291	272	805	314
CDX2	c2	-1.1791532430683265	-0.2134811970308053	0.4197624053961544	225	297	284	806	314
IRF9	c3	-4.964937989635295	-1.5915617973641778	1.5682380252806603	417	399	8	824	314
ZNF263	c1	-1.9169764900629729	-1.0226040997884964	-0.40316487872359996	306	377	123	806	315
PPARD	c2	-1.5128859850630456	0.03578409616920117	0.2584379032413118	252	185	371	808	315
USF1	c3	3.4417785377388856	-1.610191121669926	-0.3255651124142016	92	401	332	825	315
POU5F1	c1	-2.7680899059486346	-0.10187964623987789	-0.5393082813650771	335	247	226	808	316
ONECUT2	c2	-4.364804496814353	-4.455682688800473	1.867604413683491	372	424	13	809	316
RARA	c3	-0.802327898120877	-0.21052489133987043	-0.2202447923243458	308	282	236	826	316
HEY1	c2	-1.6659237924659336	-1.1459646170940605	0.530052959841349	260	384	165	809	317
THAP11	c1	0.5515263833239838	-1.0307019549453766	-0.5954369816582865	166	381	262	809	317
ZNF282	c3	0.06913922952837892	0.11666337050771862	-0.835530930942225	264	148	414	826	317
ZBTB32	c2	1.5194191236778347	-1.1177801613144434	0.3323412904689498	79	383	347	809	318
TBR1	c1	-1.5508103440220187	-0.004917532184495741	-0.7333385573140028	290	196	323	809	318
GSC	c3	0.0695146426041953	-0.27777783818407126	-0.2487536271550379	263	302	262	827	318
NR4A1	c2	-1.922407108192881	0.023298240059420883	0.34793428650986513	284	191	335	810	319
INSM1	c1	-0.10122682546772929	-1.2604258044626186	-0.5224837090188421	199	391	221	811	319
PLAGL2	c3	3.819226552723562	-1.3250567091671328	-0.3534982162355478	81	390	356	827	319
HOXD9	c2	-1.676484968883408	-2.187745600272602	0.5607915407206665	262	414	136	812	320
ZIC4	c1	-3.5259805010713117	-0.1606669526233109	-0.4912382674979492	353	265	197	815	320
MAFF	c3	4.5711699992927315	-0.6629979569336656	-0.7483444140016928	67	352	409	828	320
BHLHE22	c2	-0.34749868734215117	-1.2979438247021438	0.4385103962126671	168	389	256	813	321
LBX2	c1	-4.715734844231342	-1.672201067253292	-0.21839248888962715	376	407	35	818	321
MAFK	c3	-2.045238620825272	-0.07549056990019848	-0.22652504802218232	344	244	243	831	321
CTCF	c2	-1.3236797250282428	-0.19245049298389158	0.41715769654632595	236	292	287	815	322
FOXF2	c1	-7.138091270941327	0.004988838982359337	-0.5395998920332232	404	189	227	820	322
BATF	c3	-2.5817482865151673	-0.26080080119824867	-0.17228906986871628	370	296	169	835	322
HOXC13	c2	-1.5027164685003094	0.04614922612096367	0.20645183324251448	250	182	383	815	323
MXI1	c1	-3.7452833029458477	-0.16527048922596765	-0.4924777175656416	356	266	199	821	323
CREB3L4	c3	-0.2079966884601848	-0.19551143777711275	-0.2614118228065294	283	276	279	838	323
PBX2	c2	-3.0535564039685137	-0.7539490420570926	0.5782656613289419	340	357	122	819	324
FOXH1	c1	0.5549071305993813	-1.1445135781652283	-0.6147351382560942	165	384	274	823	324
ETS1	c3	-1.8763425048356304	-0.13406533301600393	-0.22709544079265953	337	258	244	839	324
TP73	c2	-5.468768273384405	-2.377420349308874	1.4578405457910488	391	416	15	822	325
FOXK1	c1	-8.301258242868865	-0.18229093777514868	-0.41777311019742314	415	268	141	824	325
NR6A1	c3	1.549000189858511	-0.15864895519013925	-0.7858471430797334	170	264	410	844	325
FOXC1	c2	-2.303326488967536	0.35110789447522905	0.07262832497616856	307	114	403	824	326
BARX2	c1	-2.3775099035399796	-0.32083658020215516	-0.502456060412829	323	296	206	825	326
TGIF1	c3	7.211508421897568	-2.0068276449692535	-0.5866368684005892	33	413	399	845	326
TWIST1	c1	-2.8667906342091123	0.08422653625993277	-0.7634645766452905	340	155	331	826	327
RFX3	c2	-3.202396972816812	0.26200613627379116	0.33012095522398077	345	134	349	828	327
EGR2	c3	-5.779761868401044	-0.01166605791881999	-0.20138981975904446	424	213	211	848	327
MNT	c1	0.025443228287168246	-0.24005317938250273	-0.8741950974333115	193	279	358	830	328
ZNF282	c2	-0.2581335054746475	-0.08466839870790699	-0.11518936507056132	162	262	410	834	328
HLF	c3	-2.380054132646684	0.10951856481066954	-0.3367687072137766	360	149	339	848	328
PAX7	c1	-1.1872225966832106	0.09601211783546366	-4.284370305485178	264	146	421	831	329
GLIS1	c2	-0.14002537691650477	-0.09578553497325364	-1.019302748618706	153	267	418	838	329
ATF4	c3	1.7435123359704527	-1.1547556025925312	-0.282467751598924	164	386	299	849	329
BCL6B	c1	-0.7353108216562715	0.012496464691314055	-3.1476948820060127	237	179	417	833	330
TWIST1	c2	-8.046334721418381	-0.07182082767042	0.5251875752741295	411	256	172	839	330
ELF1	c3	-0.5806757783450223	-0.9753767714033156	-0.177779351562104	299	374	177	850	330
MAF	c1	-1.247777564808878	-0.36974529856908733	-0.6042808835378306	270	302	266	838	331
GATA1	c2	-0.6909941773919397	-1.6220084543821922	0.4428546361741841	192	400	248	840	331
POU2F1	c3	-8.658598870741775	0.18119259209559818	-0.2799075919989402	431	126	294	851	331
TP73	c1	-2.7624129447744914	0.15901225254370485	-0.9627697360814338	333	126	379	838	332
POU6F2	c2	-7.006012982152419	-0.06001798518196008	0.5009128158299685	404	243	195	842	332
TCF7L2	c3	-2.7957332490536544	-0.7198437855203255	-0.12343628604026868	379	359	118	856	332
HIF1A	c1	-0.332716785289483	-0.36721434540281883	-0.7615284353840437	209	301	329	839	333
TGIF2	c2	-6.6278945255803405	0.7043187758469271	0.2569411734753544	398	75	374	847	333
HOXD12	c3	0.7838267305246011	3.022125277964582e-4	-1.950185028690937	218	207	434	859	333
ALX3	c1	-5.104198973293423	-1.250164820277264	-0.3248052621838511	383	390	67	840	334
ATOH7	c2	-5.122137856205745	-0.18203877532021048	0.5212711462669617	384	289	177	850	334
ELF2	c3	-3.507941755439754	0.10926781981096662	-0.30667811753017027	393	150	318	861	334
VEZF1	c1	1.2452563735581674	-2.7146047378147413	-0.6378002264716827	134	421	285	840	335
TCF7L1	c2	-1.7729883020233768	-0.07401319368277	0.37140567233875643	272	258	322	852	335
NFE2L1	c3	-0.9063301236062309	-3.0635485912948828	-0.13205072205834334	309	427	126	862	335
DPRX	c1	-1.426948005921265	-0.03600839757109892	-0.7974502008887807	284	214	342	840	336
MSC	c2	-8.378208942852062	0.03358446495221698	0.44105783373772844	414	188	251	853	336
JDP2	c3	-2.032647362393156	0.13932113357689252	-0.48251653079228696	343	139	386	868	336
CUX2	c1	1.1651611417852274	-0.4129681648561278	-1.075616587866465	136	309	395	840	337
PAX3	c2	-2.7160709961808722	-0.6240187431287315	0.5165627583663301	327	347	181	855	337
TFAP2C	c3	0.18453651398687357	-0.9725660127232522	-0.22029594094849614	259	373	237	869	337
E2F3	c1	0.2849518894010013	-0.09584074943413225	-4.094395552049065	180	242	420	842	338
ZNF75D	c2	-0.1578761362352682	-0.8524714475698965	0.34516474571590905	156	365	338	859	338
ESRRA	c3	3.6666937446540473	-1.3531392502799708	-0.4836242070725181	88	393	388	869	338
ZNF317	c1	-4.302083571431	-1.4261467484207455	-0.34324664522617176	368	398	77	843	339
POU6F1	c2	-4.935786015406643	-0.06164574351969548	0.46075506781716946	381	244	235	860	339
TFAP2B	c3	-0.0031008789536019488	-2.337820542582511	-0.1816212688277119	271	417	185	873	339
TFAP4	c1	-3.8457877956687074	-0.4776601336066051	-0.460115825107799	359	318	166	843	340
TBX6	c2	-1.9154254790354142	-0.14889579261640426	0.3977628126798969	283	280	297	860	340
SPDEF	c3	-2.110992112049794	0.10576332795260249	-0.3983666686652434	347	153	373	873	340
HES1	c1	1.2834494269321315	-2.2888680966136428	-0.6565809868142303	131	418	295	844	341
HNF1B	c2	-1.0341549898528204	-0.07182082767042	0.12734852839281885	217	249	395	861	341
NR2F2	c3	2.688835519686424	-0.7889855533354502	-0.5383183172172945	120	364	392	876	341
GLI2	c1	1.4039344767192914	-0.6304041119323203	-0.9504769146256606	125	342	377	844	342
FOXP1	c2	-3.8807927313842456	0.30364073986435436	0.22725168670881146	362	124	380	866	342
FOSL1	c3	-3.1495516574091846	-0.5229586034531485	-0.16665991851799689	385	336	157	878	342
CEBPE	c1	-2.8079241923167775	0.08186530660768596	-0.8404918322568822	337	158	352	847	343
GBX1	c2	-2.070902980224318	0.026018359329721172	0.16882688755579878	291	189	386	866	343
EGR4	c3	-3.757134381125455	0.05136212205967022	-0.2990008224262608	395	175	311	881	343
FIGLA	c1	-6.851746421305604	-0.06696615735250466	-0.5329184492178065	400	231	223	854	344
FOXC2	c2	-3.1894258051232667	0.267149668410501	0.15462751702125743	344	132	390	866	344
ZNF652	c3	0.3592650930444627	-0.51953594820907	-0.2819207829609294	250	335	297	882	344
RFX5	c1	-1.613868796057688	-0.20026155441801252	-0.6501708451223305	292	271	291	854	345
ZNF410	c2	1.605596100212257	-0.9061666342410838	-1.251512038888919	77	369	420	866	345
TEAD1	c3	-4.795356991968111	0.3153291799465378	-0.3740494749763066	413	106	363	882	345
MYCN	c1	0.6987497141291718	-0.5052206371785526	-0.9391000891822117	159	322	373	854	346
TBX2	c2	-2.5640914601453915	-0.07182082767042	0.39521313240766354	320	253	303	876	346
MYB	c3	0.7742442167201425	-1.6075995935070804	-0.24987781834456158	221	400	264	885	346
OVOL1	c1	0.8654705265177722	-0.25569102026726037	-3.58989846038215	148	287	419	854	347
TP53	c2	-4.546238025507428	0.5202795414000917	-0.11019046791498965	375	92	409	876	347
ERF	c3	-1.3729937173737146	-0.0899787424560733	-0.30513083708481403	324	247	315	886	347
E2F6	c1	-1.614991405596905	-1.1569665757929952	-0.47664822611668267	293	386	180	859	348
NFIA	c2	-7.060484737634522	-0.3351573656539233	0.534221147769431	405	316	161	882	348
PBX1	c3	0.7994516379617451	-0.5179277241942445	-0.33043466822586964	216	334	336	886	348
PKNOX1	c1	-1.2268566396209133	-0.25718783867618616	-0.6685304032905126	267	288	304	859	349
PKNOX1	c2	-2.5632400880448953	-0.5639026197563562	0.46568882756447394	319	340	229	888	349
PRDM4	c3	1.2396683382054776	-0.6695242223487233	-0.3395445019491472	190	354	344	888	349
HOXC13	c1	-1.2056935097453136	-0.09891088390621768	-0.8339935757749988	265	245	349	859	350
NR3C2	c3	2.1515274285014074	-0.4656454489992107	-1.1548983278780725	140	327	423	890	350
BHLHE23	c2	-0.09937044252748284	-0.3667929340159584	-1.1453756501485248	149	323	419	891	350
POU4F2	c1	-4.221931630044446	0.32429593636376514	-1.2556599584294297	367	88	404	859	351
OLIG1	c3	0.2939745192789015	-0.09472141119663276	-0.5054265786810959	253	248	391	892	351
TCF4	c2	-11.239383759059795	-0.02294120332853616	0.43679481865161396	422	214	258	894	351
ONECUT2	c1	-0.25246902321836456	-0.5000024610907484	-0.786780320548921	203	321	338	862	352
NR1D1	c3	2.1984827008725283e-4	0.015078953344565993	-1.2525223728811437	269	197	426	892	352
TFEB	c2	-2.5667103818626513	-2.6157690229014348	0.5354591897189103	321	417	160	898	352
HOXB3	c1	-5.190508199253579	-0.08995207878837072	-0.5552704467872065	385	239	239	863	353
POU2F2	c3	-9.749218274554238	0.16980366163469315	-0.32400344384124224	433	131	330	894	353
HES7	c2	-2.154614275136535	-0.1041805647861476	0.3607920227256951	301	269	328	898	353
ZBTB12	c1	-1.3191053969057691	-0.24621215559139756	-0.6676085860790426	279	283	302	864	354
SP2	c3	-2.268982513242622	0.016405359800129336	-0.3390985191753533	356	196	342	894	354
DMRTA2	c2	-0.07114365949747282	-1.0788692202971841	0.25080736367704404	146	380	375	901	354
TFDP1	c1	-0.03147532954207263	-2.0253352488862384	-0.5849778653808801	196	413	257	866	355
NR1I2	c3	-1.8300219843067045	0.06717184801637	-0.563492939437257	335	172	395	902	355
PAX7	c2	-1.6607300504403697	-0.05473249888940062	-0.31857854877001834	259	236	414	909	355
DMRT3	c1	-1.9483585299962254	-0.22667060816058407	-0.6258187389594525	308	275	283	866	356
ZBTB7B	c3	0.21024697313430352	-1.1451612690253263	-0.24985655523736128	257	384	263	904	356
HOXA10	c2	-1.6552473991616312	-0.6314451813411236	0.3924103101065821	257	348	306	911	356
FOXP1	c1	-8.205890914886972	-0.04933366247330985	-0.5490593202801826	414	220	234	868	357
KLF16	c3	-4.4992150396992745	-0.5028414035490059	-0.17256779410506606	405	331	171	907	357
RORA	c2	-3.0174264303110983	-1.929397289702153	0.5298931504238382	338	411	166	915	357
CREB3	c1	3.1628325124242873	-1.8580524060464156	-1.0974667915026917	61	409	398	868	358
ZBTB33	c3	-2.1518868734473036	-0.17034177459047117	-0.27827592460845807	348	270	292	910	358
HNF1A	c2	-1.2778727941113492	-0.3729002640967963	0.3019183487123236	230	324	361	915	358
