	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MFAP1	2.923448578	-0.657526407	0.324130701	-2.028584162	0.042500663	0.286810181
MFAP2	3.284916203	1.146103885	0.429782227	2.666708426	0.007659809	0.116025892
MFAP3	1.261569794	-0.173351028	0.422515799	-0.410282949	0.681598399	0.896004656
MFAP3L	0.534000348	-0.11983931	0.638614963	-0.187655031	0.851147084	NA
MFAP4	1.73529034	0.156773148	0.351809695	0.445619182	0.655872352	0.885791494
MFAP5	0.131993931	0.526689275	2.208644992	0.238467149	0.811518792	NA
MFF	5.409942189	-0.133210701	0.206536011	-0.644975663	0.518942957	0.816656953
MFGE8	3.466531394	-0.437544319	0.534636014	-0.818396643	0.413130738	0.749102638
MFHAS1	3.914482747	0.14680991	0.245125079	0.598918359	0.549227328	0.83544723
MFN1	6.544977824	-0.100722627	0.189550806	-0.531375358	0.595158694	0.858833075
MFN2	4.320486903	-0.097792994	0.239671091	-0.408029994	0.683251655	0.896418311
MFNG	1.128057788	-1.347697183	1.29659603	-1.039411776	0.298613269	0.666006146
MFRP	0.032141004	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
MFSD1	2.253610118	-0.440532178	0.310474026	-1.418901874	0.155927626	0.519354434
MFSD10	6.145868583	-0.020239703	0.253425131	-0.079864625	0.936344925	0.982273783
MFSD11	8.056264311	0.126269528	0.178157164	0.708753581	0.478477408	0.794134693
MFSD12	6.991626075	0.694066785	0.361096447	1.922109151	0.054592025	0.317899411
MFSD2A	6.868044228	-0.851800987	0.470487082	-1.810466261	0.070223512	0.356722399
MFSD2B	1.301463522	-0.099485031	0.391855687	-0.253881809	0.799586869	0.938418729
MFSD3	5.231006704	-0.120121456	0.343234326	-0.349969238	0.726361784	0.910005015
MFSD5	2.590384366	-1.725324864	0.439429808	-3.926280905	8.62694002770584e-05	0.010859453
MFSD6	6.356135981	0.192706179	0.213406787	0.902999295	0.366526269	0.721764302
MFSD6L	0.661892384	-1.011229208	0.736974148	-1.372136608	0.170020915	NA
MFSD7	0.461954076	-0.314850842	0.703765754	-0.447380169	0.654600592	NA
MFSD8	3.885229882	-0.25132932	0.237576939	-1.057886007	0.290107415	0.657025648
MFSD9	4.604000503	-0.448616376	0.334349629	-1.341758258	0.179674391	0.54956334
MGA	5.834878512	-0.263490625	0.200572519	-1.313692555	0.188949687	0.562365357
MGAM	0.174539914	0.072698373	1.353974427	0.053692575	0.957180099	NA
MGARP	0	NA	NA	NA	NA	NA
MGAT1	3.322706588	-0.879358959	0.323367876	-2.719376366	0.006540514	0.105609315
MGAT2	10.72247837	-0.91298497	0.329033549	-2.774747355	0.005524461	0.097716847
MGAT3	1.543659019	-0.247232396	0.593560672	-0.416524219	0.677026449	0.894227999
MGAT4A	4.638843851	0.641133765	0.259005527	2.47536712	0.013309928	0.15408196
MGAT4B	8.364829903	-0.206589268	0.185293303	-1.11493111	0.264879944	0.638141342
MGAT4C	1.392091154	1.125520047	0.680984603	1.652783399	0.098374954	0.416617259
MGAT4D	0.048671707	0.271317805	2.208655494	0.122842972	0.902231445	NA
MGAT5	3.988939426	-0.055380493	0.304615228	-0.181804743	0.855735962	0.956430669
MGAT5B	1.541076614	1.126347084	0.474278106	2.374866288	0.017555308	0.180899804
MGEA5	19.7287417	-0.343176048	0.227448311	-1.508808952	0.131347612	0.481157238
MGLL	2.1384287	-1.157072745	0.586481856	-1.972904588	0.048506434	0.303427903
MGME1	9.962456257	0.017351649	0.187844782	0.09237227	0.926402271	0.979907743
MGMT	1.181072593	-0.360989128	0.417780247	-0.864064613	0.387552397	0.732590493
MGP	2.385067821	-2.462424437	0.685968785	-3.589703338	0.000331055	0.023093842
MGRN1	4.075300252	0.123083921	0.237626389	0.517972442	0.604477497	0.860263276
MGST1	10.21148764	0.476787225	0.541796306	0.880011952	0.378852835	0.728782602
MGST2	2.701004165	0.311290842	0.293686398	1.059943	0.289170532	0.657025648
MGST3	3.859223145	-0.361130988	0.231727901	-1.558426869	0.119132091	0.459541217
MIA	2.143930581	0.359447174	0.353576498	1.016603694	0.309341996	0.675417543
MIA3	6.102147202	-0.18943186	0.22971531	-0.824637505	0.409577422	0.74702157
MIB1	4.075644329	-0.058031646	0.220619996	-0.263038923	0.792520579	0.934685173
MIB2	2.686376835	0.144501268	0.275943511	0.523662496	0.600513305	0.859465892
MICA	1.629903075	-1.920008159	0.685697009	-2.800082449	0.005108956	0.093805202
MICAL1	13.29392777	0.327651198	0.241594849	1.356201088	0.175035196	0.544182576
MICAL2	1.813337745	0.353450245	0.382104579	0.925009184	0.35496113	0.713572576
MICAL3	6.310510645	0.251607975	0.247420089	1.016926216	0.309188531	0.675201194
MICALCL	1.189648996	0.390099055	0.559290155	0.697489579	0.485496459	0.79776686
MICALL1	1.736072846	-0.421192661	0.343155505	-1.227410475	0.219668351	0.593044203
MICALL2	3.261374542	0.529892074	0.420528229	1.260063031	0.207646625	0.579965744
MICB	2.201140761	-1.057079747	0.569866345	-1.854960827	0.063601821	0.340847565
MICU1	2.471352075	0.145521073	0.291333167	0.499500535	0.61742681	0.865798596
MICU2	3.651946543	0.373825018	0.264257396	1.414624622	0.157178586	0.521030472
MICU3	3.041765226	0.202182262	0.386564388	0.523023508	0.600957894	0.859465892
MID1	3.48384062	0.957473443	0.419702365	2.28131534	0.022529794	0.205700329
MID1IP1	6.172353836	-0.292178545	0.270819188	-1.078869437	0.280645935	0.650388312
MID2	0.817060802	-0.146161743	0.576411066	-0.253572062	0.799826183	NA
MIDN	13.43108193	0.337172188	0.274589844	1.227912087	0.219479971	0.592968409
MIEF1	3.760469748	-0.024893605	0.231465588	-0.107547758	0.91435444	0.9752455
MIEF2	1.161879133	-0.224144114	0.403214007	-0.555893669	0.578283546	0.850271519
MIEN1	8.921214257	0.116739184	0.317093621	0.368153682	0.712758645	0.905872869
MIER1	9.213255569	-0.044127094	0.233969908	-0.18860158	0.850405094	0.955485117
MIER2	4.633157931	0.499626148	0.225461828	2.216012142	0.026690671	0.225888531
MIER3	2.328513954	-0.035318623	0.291280796	-0.121252836	0.903490776	0.97188363
MIF	29.65492342	-0.549637481	0.312155742	-1.760779658	0.078275704	0.376287038
MIF4GD	2.627156368	-0.181270645	0.272603339	-0.664961207	0.506075305	0.809368504
MIIP	3.190717517	-0.463255439	0.327786774	-1.413282891	0.157572562	0.521615171
MILR1	0.08081271	0.044621411	2.208655494	0.020202975	0.983881455	NA
MINK1	5.283221881	-0.054388769	0.234079524	-0.232351673	0.816264881	0.945079339
MINOS1	5.63580521	0.049407103	0.20399978	0.242191943	0.808631438	0.941823147
MINPP1	3.118957206	-0.395488366	0.263607294	-1.500293716	0.133538337	0.48413008
MIOS	5.387582568	-0.126107804	0.274030335	-0.46019651	0.645375176	0.880801196
MIOX	1.166480655	-0.663962871	0.517710089	-1.282499386	0.19966752	0.573518381
MIP	0.068057854	-0.309591879	2.208655494	-0.1401721	0.888524015	NA
MIPEP	1.122746422	0.089461774	0.420528032	0.212736768	0.831532286	0.949217139
MIPOL1	3.439069732	0.177560145	0.404110894	0.439384704	0.660382808	0.888308236
MIS12	5.820906274	-0.077390321	0.257870592	-0.300113016	0.764090952	0.923109296
MIS18A	3.047507201	-0.383228144	0.280016436	-1.368591608	0.171126969	0.539460596
MIS18BP1	7.334800415	0.388455691	0.213671198	1.818006802	0.069063093	0.353923412
MISP	1.161674362	-0.077021173	0.439480479	-0.175255049	0.86087923	0.957592272
MITD1	4.018466234	-0.281114828	0.221405337	-1.269684062	0.204197192	0.576394389
MITF	0.154433831	-0.269387835	1.37714647	-0.19561306	0.844913038	NA
MIXL1	0.28364882	-0.111016387	0.819257212	-0.135508586	0.892209776	NA
MKI67	26.81236321	-0.617027423	0.332027228	-1.858363928	0.063117351	0.340012213
MKKS	3.203545844	-0.129987764	0.246929388	-0.526416743	0.598598685	0.858833075
MKL1	4.694318546	0.179832398	0.219126717	0.820677646	0.411829907	0.748547626
MKL2	6.043917205	0.599920915	0.248734341	2.411894203	0.015869886	0.170151333
MKLN1	3.134555262	0.074614307	0.253568827	0.294256623	0.768561816	0.924360144
MKNK1	2.055060483	-0.486011877	0.303612937	-1.60076142	0.109429771	0.44050996
MKNK2	6.765678804	-0.391970882	0.210497566	-1.862115984	0.062586743	0.338849654
MKRN1	11.36940302	-0.25831733	0.163978565	-1.575311573	0.115184544	0.450810512
MKRN2	2.453371775	-0.109786979	0.294397421	-0.372920994	0.709207247	0.90515958
MKRN2OS	2.47733682	-0.149397933	0.2831293	-0.527666806	0.597730616	0.858833075
MKRN3	1.645890843	1.165655942	0.7505827	1.553001343	0.120422814	0.462651633
MKS1	3.275828148	-0.175082784	0.321520379	-0.54454646	0.586065487	0.854630082
MKX	0.500226086	0.772235091	0.99956689	0.772569699	0.439777083	NA
MLANA	4.063890242	0.128320518	0.266208479	0.482030168	0.629784515	0.872382232
MLC1	0.03015795	0.271317805	2.208655494	0.122842972	0.902231445	NA
MLEC	14.98625029	-0.469027411	0.203395841	-2.305983286	0.021111566	0.197739239
MLF1	1.962548625	0.313682871	0.357341122	0.877824722	0.380038846	0.729652317
MLF2	9.236732515	-0.237994448	0.295596316	-0.805133335	0.420742741	0.755839499
MLH1	4.398749769	-0.921783096	0.384808448	-2.395433627	0.016600719	0.175132654
MLH3	5.694184686	-0.009305577	0.209105652	-0.044501794	0.964504422	0.990985338
MLIP	0	NA	NA	NA	NA	NA
MLKL	0.5225504	-1.215322111	0.931776316	-1.304306721	0.192129025	NA
MLLT1	3.240739209	0.479594632	0.265716927	1.804908094	0.071089065	0.358972314
MLLT10	7.305826236	0.046426706	0.177534646	0.261507862	0.793700887	0.935045912
MLLT11	11.41649862	0.281102024	0.264786102	1.061619252	0.28840857	0.657025648
MLLT3	2.690752746	0.660110329	0.336184662	1.96353494	0.049584049	0.306004044
MLLT6	17.30992854	0.007874469	0.185526489	0.042443906	0.966144828	0.990985338
MLN	0.108737318	-0.182074955	2.18004219	-0.083519005	0.933438866	NA
MLNR	0.091016562	0.044621411	2.208655494	0.020202975	0.983881455	NA
MLPH	1.255054427	0.316589474	0.74367007	0.42571227	0.67031752	0.890870663
MLST8	4.342378583	0.160331051	0.231174565	0.693549705	0.487964644	0.798488199
MLX	8.300233516	-0.049085888	0.160400939	-0.306019952	0.759589455	0.922662215
MLXIP	6.093484144	-0.057494294	0.183439018	-0.313424563	0.753958125	0.920514675
MLXIPL	1.44193744	-0.525773826	0.581577273	-0.904048095	0.365969899	0.721764302
MLYCD	1.59206128	0.047444679	0.3609912	0.131428908	0.895436022	0.968605529
MMAA	0.826982987	-0.586629355	0.485438718	-1.208451927	0.226873476	NA
MMAB	2.684656161	-0.308283219	0.298119563	-1.03409255	0.301092899	0.66833581
MMACHC	5.360696444	-0.359098401	0.237883126	-1.509558105	0.131156218	0.480970692
MMADHC	5.525851985	-0.338871235	0.211347273	-1.603385888	0.108849485	0.439396635
MMD	2.297604059	-0.236964463	0.308801081	-0.767369279	0.442861989	0.77065961
MMD2	0.244274278	-0.054557231	1.527360356	-0.035719947	0.971505665	NA
MME	0.698370817	-1.156733976	0.890588412	-1.298842385	0.193998026	NA
MMEL1	0.260565863	-0.168890912	1.310415095	-0.128883521	0.897449816	NA
MMGT1	4.902466437	0.331706803	0.26217953	1.265189553	0.205803386	0.578158518
MMP1	0.032141004	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
MMP10	0.126886257	0.643294816	1.703633838	0.377601573	0.705726596	NA
MMP11	0.88947678	0.646881161	0.544279791	1.188508505	0.234633131	NA
MMP12	0.303578767	-1.097033504	1.602635262	-0.684518511	0.493647804	NA
MMP13	0.16091222	-0.297057673	1.368772147	-0.217024925	0.82818892	NA
MMP14	6.160630894	-0.38756814	0.515725181	-0.751501292	0.452351024	0.776450465
MMP15	0.414919909	-0.505773138	0.684113757	-0.739311456	0.459717894	NA
MMP16	2.307369263	0.427666352	0.543280771	0.787192139	0.431169398	0.761825426
MMP17	0.451810393	0.719292764	0.81208658	0.885734085	0.375760836	NA
MMP19	1.74209146	-0.773519281	0.533680735	-1.449404542	0.147224641	0.507661307
MMP2	0.032141004	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
MMP20	0	NA	NA	NA	NA	NA
MMP21	0.420057673	0.2697316	0.727792609	0.370616019	0.710923549	NA
MMP23B	6.027045992	-0.230594055	0.197519179	-1.167451468	0.243028097	0.61623032
MMP24	2.994191198	0.119458224	0.266849807	0.447660896	0.654397947	0.884916367
MMP24-AS1	0	NA	NA	NA	NA	NA
MMP25	1.639119973	-0.310114859	0.459147617	-0.675414283	0.499412594	0.804515591
MMP26	0.110926216	0.526688472	2.172845715	0.242395707	0.808473561	NA
MMP27	0	NA	NA	NA	NA	NA
MMP28	0.057083595	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
MMP3	0.195695785	0.53804602	1.14623658	0.469402241	0.638782147	NA
MMP7	0	NA	NA	NA	NA	NA
MMP8	0	NA	NA	NA	NA	NA
MMP9	0.432853052	0.564445084	0.726431939	0.777010279	0.437152706	NA
MMRN1	0.089224599	-0.309591879	2.208655494	-0.1401721	0.888524015	NA
MMRN2	0.518401319	-0.2556089	0.723024075	-0.353527508	0.72369301	NA
MMS19	5.003204491	-0.121949155	0.204932064	-0.595071128	0.551795927	0.836409792
MMS22L	5.723123867	0.316817104	0.220808289	1.43480621	0.151342328	0.512048279
MN1	0.25348624	0.299963352	1.524398662	0.196774872	0.844003716	NA
MNAT1	6.6593052	0.544963092	0.231625192	2.352779884	0.018633661	0.186166931
MND1	1.734847772	-0.234536146	0.337350771	-0.695229316	0.486911603	0.798365438
MNDA	0.400512984	-0.299507265	2.207721739	-0.135663503	0.892087301	NA
MNS1	4.56145534	0.12168354	0.226294886	0.537721122	0.590769595	0.857094674
MNT	3.706725743	-0.113931303	0.240134298	-0.474448275	0.635180275	0.875397932
MNX1	6.504230885	-0.382453542	0.546851067	-0.699374226	0.484318191	0.797160522
MOAP1	9.058902281	-0.23110508	0.290272965	-0.796164671	0.425936329	0.759778071
MOB1A	11.06607175	-0.395486927	0.156885777	-2.520859023	0.011706874	0.146092515
MOB1B	2.479517432	-0.029525274	0.281307054	-0.104957459	0.916409565	0.975786581
MOB2	2.396563604	-0.325093802	0.303384896	-1.071555657	0.283919659	0.653704879
MOB3A	5.31375123	0.665089429	0.302714125	2.197087532	0.028014195	0.231747011
MOB3B	0.940073048	0.476085091	0.557579819	0.853842042	0.393192516	NA
MOB3C	1.965071095	-0.74849627	0.387732142	-1.930446792	0.053551502	0.315644351
MOB4	5.234682893	-0.321487074	0.20085381	-1.600602317	0.109465029	0.44050996
MOBP	0.169400112	-0.757290418	2.205888435	-0.343304043	0.731369739	NA
MOCOS	0.710770017	-1.443173625	0.970146263	-1.487583553	0.136860753	NA
MOCS1	1.337376162	-0.074434014	0.487912618	-0.152556034	0.878748399	0.962291107
MOCS2	2.25023683	-0.032426887	0.328974267	-0.098569676	0.921479948	0.97753238
MOCS3	2.912562726	-0.194017735	0.306453159	-0.633107309	0.52666357	0.820936674
MOG	0.086105656	0.044621411	2.208655494	0.020202975	0.983881455	NA
MOGAT1	0.303464551	0.299960343	1.48627365	0.2018204	0.840057132	NA
MOGAT2	0	NA	NA	NA	NA	NA
MOGAT3	0.154608583	-0.554541011	2.207721741	-0.251182475	0.801673033	NA
MOGS	9.914103746	-0.292564795	0.285841858	-1.02351978	0.306062153	0.672426917
MOK	2.202790977	-0.01767518	0.327267306	-0.054008389	0.956928481	0.988780972
MON1A	3.186949247	0.190603568	0.514473697	0.37048263	0.711022917	0.905562447
MON1B	3.926947324	-0.098288996	0.238036743	-0.412915229	0.679668723	0.895485071
MON2	6.382546794	0.131220349	0.189011118	0.694246722	0.487527497	0.798365438
MORC1	0	NA	NA	NA	NA	NA
MORC2	5.568667431	0.07454458	0.193967338	0.384315113	0.700744908	0.902155705
MORC3	5.795072534	-0.05289825	0.185200117	-0.285627517	0.775163425	0.927462349
MORC4	1.518009164	-0.065017601	0.364473488	-0.178387739	0.858418478	0.95699248
MORF4L1	4.936757796	-0.757516464	0.313187203	-2.418733772	0.015574634	0.168178726
MORF4L2	22.95206251	0.054950211	0.245297313	0.224014728	0.822745843	0.947104769
MORN1	2.006922706	-0.011135298	0.328661898	-0.033880708	0.972972277	0.991840553
MORN2	0.390954147	-0.000242057	0.720240214	-0.000336078	0.999731849	NA
MORN3	2.502589467	-0.066192618	0.359278554	-0.184237599	0.853827064	0.955942886
MORN4	1.359686456	-0.118245625	0.418098155	-0.282817858	0.777316464	0.928715278
MORN5	0.167926193	0.440298242	1.361041015	0.323501083	0.746315788	NA
MOS	0	NA	NA	NA	NA	NA
MOSPD1	1.678044256	0.084043733	0.34207245	0.245689861	0.805922321	0.941228129
MOSPD2	2.512644851	0.220811889	0.282959051	0.780366941	0.435174921	0.763939297
MOSPD3	4.3306799	-0.073800613	0.34320135	-0.215035907	0.829739324	0.949217139
MOV10	6.182973998	-0.21219849	0.180061002	-1.178481114	0.238604857	0.612348179
MOV10L1	0.270307196	0.791079615	1.275984822	0.619975725	0.535273769	NA
MOXD1	0.375051506	-0.979237238	0.998972127	-0.980244805	0.326965293	NA
MPC1	3.527831205	0.390567177	0.329373544	1.185787942	0.235706054	0.609671497
MPC1L	0.027379363	0.271317805	2.208655494	0.122842972	0.902231445	NA
MPC2	3.564868957	-0.36007416	0.263379277	-1.367131705	0.171584027	0.539997778
MPDU1	4.707241346	-0.76503704	0.283353057	-2.699942776	0.00693514	0.109281266
MPDZ	5.067405407	0.324228021	0.278152605	1.165647977	0.243756802	0.617420804
MPEG1	0.426133585	-1.473400162	1.284467359	-1.147090389	0.251344266	NA
MPG	3.917934359	-0.177924064	0.29415526	-0.604864466	0.545269055	0.834017787
MPHOSPH10	4.760645659	-0.850982069	0.273876179	-3.107178108	0.001888826	0.05637872
MPHOSPH6	5.211264276	0.115343143	0.219511905	0.525452792	0.599268462	0.858961481
MPHOSPH8	7.698272127	-0.305074207	0.330396667	-0.923357398	0.355820985	0.714546175
MPHOSPH9	8.703478876	0.14567136	0.158096667	0.9214069	0.356838028	0.715346753
MPI	7.584081818	-0.316132996	0.20449621	-1.545911268	0.122125999	0.465736648
MPL	0.946776071	-0.203464116	0.4529299	-0.449217673	0.65327464	NA
MPLKIP	8.469137179	0.087148129	0.241889293	0.360281053	0.718636967	0.90758509
MPND	3.201929516	0.162326937	0.25530926	0.635805129	0.524903444	0.82045897
MPO	0.336230976	0.172138307	2.208655494	0.077938052	0.93787733	NA
MPP1	1.801004931	0.229737405	0.383323854	0.599329789	0.548952987	0.835347274
MPP2	0.654663367	-0.707311577	0.612798459	-1.154231977	0.248405076	NA
MPP3	1.000845586	-0.135604938	0.544396246	-0.249092345	0.803289351	NA
MPP4	0	NA	NA	NA	NA	NA
MPP5	4.015665643	0.343226209	0.242583003	1.414881519	0.157103237	0.521030472
MPP6	3.06831044	-0.115516432	0.269762349	-0.428215547	0.668494198	0.890196773
MPP7	0.583568558	-0.02052992	0.662130243	-0.031005864	0.975264863	NA
MPPE1	4.046413445	-0.17888836	0.256640651	-0.697038287	0.485778834	0.79776686
MPPED1	4.804747808	2.451722219	0.629169691	3.896758305	9.74888227636145e-05	0.011914321
MPPED2	1.154056574	-0.838588914	0.904250387	-0.92738574	0.353726292	0.712791198
MPRIP	4.526826785	0.002473953	0.283000411	0.008741869	0.993025086	0.996734499
MPST	4.966590222	-0.353559795	0.460918677	-0.767076302	0.443036151	0.770743318
MPV17	5.375998632	-0.514644279	0.202223814	-2.544924207	0.010930146	0.141678762
MPV17L	1.33952465	0.045067993	0.514282426	0.087632769	0.930168557	0.980617482
MPV17L2	1.918636919	-1.092914864	0.42469793	-2.573393435	0.010070665	0.134906515
MPZ	0.444874069	-0.981660074	0.863367015	-1.137013641	0.255532583	NA
MPZL1	4.141857963	-0.345013093	0.253793268	-1.359425706	0.17401173	0.543398838
MPZL2	1.554982165	-1.344788794	0.579534499	-2.320463746	0.020315804	0.193674701
MPZL3	2.230299011	-0.12159093	0.308567148	-0.394050147	0.693544016	0.899799071
MR1	0.939439947	-0.703894204	0.54650904	-1.287982729	0.197751975	NA
MRAP	3.71120559	-0.064664845	0.272476552	-0.237322605	0.812406527	0.943918017
MRAP2	3.356126242	1.840280839	0.515817937	3.567694546	0.000360136	0.024141237
MRAS	1.143512291	0.145545822	0.456037782	0.31915299	0.749610503	0.918211859
MRC1	0	0	0	0	1	NA
MRC2	0.449003786	0.114062733	0.7680527	0.148508993	0.881941089	NA
MREG	4.367315493	-0.361781304	0.360179874	-1.004446196	0.315163593	0.679486225
MRFAP1	32.03289805	0.007423885	0.300033396	0.024743528	0.980259536	0.992973999
MRFAP1L1	20.62787249	0.160824235	0.427405433	0.376280278	0.70670854	0.903448979
MRGBP	6.193690428	-0.485559513	0.337342373	-1.439367103	0.15004654	0.511653632
MRGPRD	0.032141004	-0.082895485	2.208655494	-0.037532103	0.970060744	NA
MRGPRE	0.224732766	-0.054557703	1.932911996	-0.028225653	0.977482177	NA
MRGPRF	0	NA	NA	NA	NA	NA
MRGPRG	0	NA	NA	NA	NA	NA
MRGPRX1	0	NA	NA	NA	NA	NA
MRGPRX2	0	NA	NA	NA	NA	NA
MRGPRX3	0.424060651	0.214155496	1.485770297	0.144137688	0.885391744	NA
MRGPRX4	0.122712028	0.271317805	2.208655494	0.122842972	0.902231445	NA
MRI1	7.934449945	-0.245544809	0.255933181	-0.959409827	0.337352326	0.699316166
MRM1	3.380640928	-0.22866188	0.291377241	-0.784762321	0.432592936	0.762326477
MRO	0.2677773	0.413836995	1.520950998	0.272090945	0.785552092	NA
MROH1	5.63229721	-0.301607315	0.245233092	-1.229880161	0.218741984	0.59218472
MROH2A	0.104721697	0.172138346	2.193602792	0.078472888	0.937451896	NA
MROH2B	0	NA	NA	NA	NA	NA
MROH5	0.238150643	0.172139079	1.891948604	0.090985072	0.927504453	NA
MROH6	1.593430079	-0.092262172	0.572785457	-0.161076317	0.872033293	0.960718953
MROH7	3.177937357	0.639945542	0.574325647	1.114255555	0.265169568	0.638290122
MROH8	0.867638958	0.428983405	0.534497366	0.802592177	0.422210492	NA
MROH9	0.113992438	-0.054557455	1.73147357	-0.031509262	0.974863405	NA
MRPL1	2.547878292	0.183488432	0.285540495	0.642600383	0.520483435	0.817618663
MRPL10	2.387990708	-0.05503508	0.288854445	-0.190528761	0.848894808	0.955485117
MRPL11	1.141175957	-0.443497584	0.442061833	-1.00324785	0.315741291	0.679590849
MRPL12	5.527598227	-0.208174599	0.308749215	-0.674251429	0.500151478	0.805079194
MRPL13	1.495596996	0.222496678	0.367165209	0.605985189	0.544524589	0.833604293
MRPL14	4.604775501	-0.359537339	0.214180115	-1.678668154	0.093216736	0.406515028
MRPL15	3.964655464	-0.379229412	0.254807065	-1.488300221	0.136671737	0.490075399
MRPL16	4.977016057	-0.913315146	0.346462057	-2.636118817	0.008386036	0.122012656
MRPL17	7.313332173	-0.374183962	0.313053145	-1.195272968	0.231980398	0.606837869
MRPL18	5.303559686	-0.135216054	0.253166732	-0.534098826	0.593273162	0.858186493
MRPL19	7.0252784	-0.171911704	0.175767061	-0.978065535	0.328041912	0.690857602
MRPL2	4.446674101	-0.531118894	0.231989584	-2.289408363	0.022055637	0.202710148
MRPL20	13.90841238	-0.251531493	0.200701559	-1.253261284	0.210110633	0.583722886
MRPL21	3.4142069	-0.09033071	0.255719214	-0.353241778	0.72390719	0.909478583
MRPL22	2.687233982	-0.100291648	0.294573537	-0.340463876	0.733507222	0.91262116
MRPL23	0	NA	NA	NA	NA	NA
MRPL24	5.551647251	-0.412164469	0.233972659	-1.761592447	0.078138181	0.376287038
MRPL27	5.215635503	-0.189325721	0.222928689	-0.84926584	0.395733384	0.738254422
MRPL28	4.319675667	-0.611722201	0.302424221	-2.022728861	0.04310111	0.288996671
MRPL3	6.63853824	-0.123903915	0.255366148	-0.48520102	0.627533759	0.87101349
MRPL30	5.700023691	-0.11618315	0.193616182	-0.600069417	0.548459974	0.835347274
MRPL32	2.178103628	-0.398686963	0.306338341	-1.301459563	0.193101197	0.565880535
MRPL33	1.471212027	-0.110850035	0.358139665	-0.309516219	0.756928876	0.921268953
MRPL34	2.517358556	0.218992989	0.331878181	0.659859556	0.509343961	0.810836405
MRPL35	2.429979607	-0.123093361	0.297574881	-0.413655079	0.679126729	0.895002823
MRPL36	3.167971199	0.126990801	0.357196163	0.355521178	0.722199182	0.908740906
MRPL37	4.312050714	-0.236105105	0.212896019	-1.109016065	0.267423252	0.64017631
MRPL38	5.866826276	0.084518995	0.211064579	0.4004414	0.688831437	0.899015993
MRPL39	5.23884285	0.058684953	0.19739229	0.29730114	0.766236611	0.924162454
MRPL4	3.512244667	0.087657425	0.252805523	0.346738568	0.728787732	0.910672967
MRPL40	3.114049464	-0.47095214	0.309235408	-1.522956711	0.127769536	0.475592836
MRPL41	2.531568603	-0.209894894	0.321887623	-0.652075068	0.514352747	0.813046602
MRPL42	7.498861782	0.20111927	0.174172977	1.154709952	0.248209223	0.621248522
MRPL43	2.388813281	-0.273337017	0.291847986	-0.936573251	0.348978117	0.707817915
MRPL44	2.655053538	-0.475983806	0.26510759	-1.795436356	0.072584204	0.362452129
MRPL45	3.896244833	-0.090798821	0.225511019	-0.40263585	0.687216133	0.89756629
MRPL46	2.85511313	-0.072415282	0.270516806	-0.267692359	0.788936132	0.933739678
MRPL47	4.279675082	-0.211269319	0.229856596	-0.919135332	0.358024791	0.716663885
MRPL48	2.607208837	0.408020442	0.28917089	1.411001095	0.158244291	0.523071297
MRPL49	7.367578974	-0.269767704	0.211653859	-1.27457021	0.202461407	0.575356609
MRPL50	3.399227773	-0.028237484	0.25372118	-0.111293365	0.911383717	0.973741131
MRPL51	18.28100166	-0.601707022	0.365128433	-1.647932528	0.099366518	0.418919017
MRPL52	6.005003084	-0.259598852	0.309390374	-0.839065706	0.401432439	0.741809122
MRPL53	8.139006592	-0.088724345	0.331516177	-0.267632022	0.78898258	0.933739678
MRPL54	1.166836993	0.302632791	0.436407546	0.6934637	0.488018599	0.798488199
MRPL55	2.835924788	0.121996033	0.293144444	0.416163552	0.677290329	0.894448974
MRPL57	8.696948533	0.195438278	0.279390956	0.699515405	0.484229989	0.797160522
MRPL9	9.440456268	-0.891548594	0.295661501	-3.015436877	0.002566093	0.065697283
MRPS10	5.907549869	-0.031034796	0.190446248	-0.162958294	0.870551272	0.960345443
MRPS11	4.556519523	-0.189306243	0.242783765	-0.779731888	0.435548705	0.764087069
MRPS12	2.689904463	-0.234011419	0.297393643	-0.786874314	0.431355445	0.761825426
MRPS14	7.684457292	0.115313082	0.235183998	0.490310066	0.623914505	0.868397969
MRPS15	4.988954006	-0.232478995	0.230569882	-1.008279975	0.313320073	0.678711717
MRPS16	24.64142719	-0.253692163	0.160223199	-1.583367227	0.113337788	0.447761793
MRPS17	4.290386187	-0.025754465	0.231908063	-0.111054632	0.911573024	0.973741131
MRPS18A	3.303351888	-0.016156853	0.238483802	-0.067748219	0.945986064	0.985049739
MRPS18B	4.724626048	-0.041066782	0.216228468	-0.189923104	0.849369388	0.955485117
MRPS18C	4.85425175	-0.304523724	0.226785063	-1.342785628	0.179341399	0.54956334
MRPS2	2.28315825	-0.178746576	0.309754025	-0.577059735	0.563899103	0.843899942
MRPS21	10.84198618	-0.115240033	0.18150268	-0.634921932	0.525479332	0.820605863
MRPS22	0.174244931	0.191260824	1.16551118	0.164100377	0.869652125	NA
MRPS23	3.749444749	-0.021224334	0.222128338	-0.095549871	0.92387808	0.978738694
MRPS24	4.157153654	-0.621258209	0.258171413	-2.406378778	0.01611155	0.171870375
MRPS25	10.43524533	-0.090859152	0.1958723	-0.46386933	0.642741368	0.879440172
