gene_name	cluster_id	A_diff	E_diff	O_diff	rank_A_diff	rank_E_diff	rank_O_diff	rank_sum	TF_rank
SREBF1	c3	0.11238703879743975	-3.7724397813843153	-0.004341726587185235	145	245	133	523	199
GATA2	c1	-3.8642097296324485	0.05842850869108536	-0.07356150120287275	209	102	187	498	200
MSC	c2	-8.378208942852062	0.03358446495221698	-0.06503219235669455	235	106	171	512	200
POU3F2	c3	-7.992611254962661	0.1354798730140068	-0.07270095242602892	244	81	199	524	200
CLOCK	c1	-2.257713792482756	-0.7286361036611287	0.020516625384043863	187	207	105	499	201
LHX6	c2	-1.4413591964288002	-0.3287664899351551	-0.22026500260337833	135	172	211	518	201
MLXIPL	c3	0.3975322898462165	-0.4365546338290847	-0.09128589408170384	136	182	208	526	201
LHX2	c1	-3.2639484395295835	-0.9043073931379715	0.042964894108942886	201	216	84	501	202
NOTO	c2	-1.7311396949311417	-0.07182082767042	-0.37404457357644105	150	138	231	519	202
BHLHE40	c3	0.5267377901506866	-1.1105701687032432	-0.050901694050745405	130	213	185	528	202
POU2F1	c1	0.0720077750774184	-1.02726156429702	-0.05348669880381607	110	221	170	501	203
HES5	c2	-2.386781096282337	-0.042043296281112516	-0.3233411696461115	173	122	227	522	203
RXRB	c3	0.5607324338738486	-0.32678841399197384	-0.12834849496128875	129	177	222	528	203
HOXC11	c1	0.5075201780702436	-0.23628022788202505	-0.5582089336419198	99	165	237	501	204
NR4A2	c2	-3.459548066226584	-0.5628207023387674	-0.013055007744116054	196	188	140	524	204
TFCP2	c3	-2.1086837314815554	-0.36223436500428513	-0.02671608699553296	191	178	161	530	204
ALX3	c1	-5.104198973293423	-1.250164820277264	0.0812135913391483	220	228	54	502	205
FOXD2	c2	-4.00612211954994	-0.04646524167708884	-0.16019257251026708	203	125	199	527	205
POU2F1	c3	-8.658598870741775	0.18119259209559818	-0.09189269346771667	245	75	210	530	205
NR4A2	c1	-0.9885306244313886	-0.4120802602237092	-0.055562192962932855	150	180	172	502	206
PPARG	c3	1.1891365180686866	-0.4866292142526031	-0.18851020311308275	110	187	233	530	206
FOXB1	c2	-4.624816058575316	-0.22314352104572963	-0.04235477174681712	209	163	159	531	206
LBX2	c1	-4.715734844231342	-1.672201067253292	0.08531311198499658	217	236	52	505	207
TFAP2C	c3	0.18453651398687357	-0.9725660127232522	-0.03976315473076042	143	208	180	531	207
MEOX1	c2	-1.9972247230659783	-0.07182082767042	-0.4093936584797362	161	139	233	533	207
SOX4	c1	-1.2785018958838186	-1.6119810094128422	0.016826371619830027	162	234	110	506	208
RARA	c3	-0.802327898120877	-0.21052489133987043	-0.06728991158029451	170	163	198	531	208
TEF	c2	-0.8474956084783842	-0.6596605429085978	-0.35717785124559853	112	196	229	537	208
HEY2	c1	0.08100085742823843	-0.6685720069888981	-0.08269179384819125	109	204	193	506	209
ELK3	c3	-2.7760505577892234	-0.5085713851413566	-0.006944136816960267	205	189	138	532	209
PAX3	c2	-2.7160709961808722	-0.6240187431287315	-0.04658475084583458	182	193	163	538	209
ZBTB33	c1	3.2735524639248457	-1.9507284693418478	-0.21428160891262316	41	240	227	508	210
ELK1	c3	-3.420224017049537	-0.26247978658651305	-0.020655888665707778	216	169	149	534	210
EVX2	c2	-1.8112084260583288	-0.35292950760127073	-0.20551437662236793	154	176	208	538	210
NR3C1	c1	-2.2494938687267765	0.13972774699680382	-1.1329902214169518	186	80	242	508	211
GLIS1	c3	-0.27592969338043627	-0.031518503299614475	-1.7431369393569975	160	131	247	538	211
POU6F1	c2	-4.935786015406643	-0.06164574351969548	-0.13100019695093224	213	133	195	541	211
BARHL2	c1	-1.6180355759473342	-0.014991740821368296	-0.14712321289446173	171	124	214	509	212
SPIB	c3	-1.3301290738309466	-3.6108161896918354	0.008900629121386672	179	244	118	541	212
LMX1B	c2	-3.69845741991549	-0.07182082767042	-0.16162220087853463	199	142	201	542	212
CEBPA	c1	-0.8670673826525845	-0.6096711973277342	-0.051723332262012534	144	198	168	510	213
BHLHE41	c3	-0.16979827880729909	-3.1426252825464798	-0.015568173040103161	156	242	145	543	213
NFIA	c2	-7.060484737634522	-0.3351573656539233	-0.0167862191296706	230	174	143	547	213
FIGLA	c1	-6.851746421305604	-0.06696615735250466	-0.02934208799839233	233	138	144	515	214
EGR1	c3	-3.0730210971990997	-2.356899837291679	0.02112847579564381	210	237	101	548	214
POU4F2	c2	-2.4326538695259843	-0.2777206442980815	-0.17046429529399276	174	169	205	548	214
HOXC13	c1	-1.2056935097453136	-0.09891088390621768	-0.13920123425422304	159	149	212	520	215
FOS	c3	-4.026170149348362	-0.6392309882528558	0.0025790367615954324	223	199	127	549	215
CUX2	c2	-2.1496457032303153	-0.9522362053879448	-0.08039549499246945	165	209	178	552	215
ZEB1	c1	-7.231193632757178	0.08096595621333158	-0.07627992618822965	236	97	189	522	216
ETV6	c3	-3.0946184808977435	-0.6534058458576	-0.006957360099962173	211	200	139	550	216
PAX1	c2	-1.8327790447616823	-0.36623286062943006	-0.27154226730381126	156	177	221	554	216
TFAP2B	c1	-1.1794177807527333	-0.6516174908714268	-0.050703119581744005	156	202	167	525	217
ETV3	c3	-1.6344553311198615	-0.8767594884909903	-0.029283724395181565	183	206	162	551	217
E2F7	c2	-0.994623709690204	-0.7247577256620938	-1.6689252898502582	116	202	236	554	217
POU3F2	c1	0.6501975840062492	-1.9009851196944478	-0.08286296166108009	95	239	194	528	218
XBP1	c3	-0.07619382190906368	-1.0020986834585337	-0.0596402832121381	153	209	191	553	218
TP63	c2	-3.436134260038675	-0.26433287911492886	-0.1524082996418592	194	166	197	557	218
MEIS1	c1	-1.6668582730420791	-0.799406317518527	-0.03158245201360188	174	210	147	531	219
CEBPA	c3	-1.1391588930909993	-2.536725163739569	-0.013975481570826176	177	238	144	559	219
RORA	c2	-3.0174264303110983	-1.929397289702153	-0.022259760405544782	185	230	145	560	219
E2F2	c1	-0.19561215816279176	-0.6300390224380878	-0.15129596089946773	119	199	215	533	220
ELF3	c3	-3.02779785054483	-0.39076233677624345	-0.032663592843041656	209	180	170	559	220
ONECUT1	c2	-4.72072625687613	-0.11358038537199731	-0.1546047964934445	211	151	198	560	220
GBX1	c1	-2.610098784946234	-0.06480328865399033	-0.11799905377744224	195	137	206	538	221
FOSL2	c3	-4.571020855158293	-2.119056767310036	0.0241818542086083	230	234	97	561	221
POU6F2	c2	-7.006012982152419	-0.06001798518196008	-0.1640828150774052	229	132	202	563	221
NRL	c1	-2.520618871763818	-0.018664993246583078	-0.17614845577548444	191	126	223	540	222
MTF1	c3	-1.0260107007394104	-0.1663735602195035	-0.3418106714749598	172	153	239	564	222
TFEB	c2	-2.5667103818626513	-2.6157690229014348	-0.029149513671960392	179	235	152	566	222
RFX3	c1	-0.24294789930912386	-1.0283482270507822	-0.09772398797785975	121	222	201	544	223
POU4F1	c2	-2.8476972722805147	-1.035307884562256	-0.05914988524615872	183	214	170	567	223
KLF16	c3	-4.4992150396992745	-0.5028414035490059	-0.02199866290238006	228	188	152	568	223
PAX9	c1	-0.43201539386931115	-0.5255589199376208	-0.21928267914313793	127	188	229	544	224
E2F8	c3	-0.9302087367496946	-0.18527888386206778	-0.5159413728463864	171	157	241	569	224
PKNOX1	c2	-5.197292487801976	-0.5639026197563562	-0.05892533181083337	216	189	169	574	224
NEUROG2	c1	-2.032573583621773	-0.5595984183707633	-0.06489976444309242	181	191	180	552	225
RREB1	c3	-3.2700610853513696	-0.27304035245381125	-0.055768154908363954	213	171	189	573	225
NFIX	c2	-6.082592633703073	-0.6833831023178066	-0.03902242050254756	223	199	157	579	225
EBF1	c1	-2.665962049652046	-0.21144318474975374	-0.08760191816148044	196	160	196	552	226
CENPB	c3	-6.1808251671726255	-0.0274181328871891	-0.08586779370055808	241	127	205	573	226
LBX2	c2	-6.172151206826625	-0.05999588823865868	-0.3076193934820921	224	131	224	579	226
RFX2	c1	-0.9781507658521791	-0.42594291510130294	-0.1962686793208288	149	182	224	555	227
TEAD4	c3	-9.2004382924903	-1.1643547750228522	0.008977760993587935	246	218	117	581	227
EMX2	c2	-1.6032433131675428	-0.9535088040346179	-0.37057099241830116	142	210	230	582	227
TBX19	c1	-1.1634064944933606	-0.24027281132470582	-0.36840973938014265	155	168	235	558	228
SP1	c3	-2.256592055990276	-1.908015754125286	-0.02285287236666278	197	230	154	581	228
NEUROG2	c2	-4.833883756348291	-1.236937154460126	-0.03715643198968621	212	216	156	584	228
ZBTB18	c1	-3.4684129659879455	-0.7744159872596932	-0.03308219309112381	202	209	149	560	229
EHF	c3	-3.8561685793514684	-0.7593298973915117	-0.026141770103457418	222	203	159	584	229
SCRT1	c2	-2.48365610168777	-1.6978327528042227	-0.1021397280173808	175	227	185	587	229
GBX2	c1	-5.0314825235699905	-0.004917532184495741	-0.16847451298753136	219	121	220	560	230
STAT1	c3	-3.80617726741234	-2.8830275088900974	0.0030377504185885584	219	241	125	585	230
E2F2	c2	-1.7646001244078116	-1.3848374394351457	-0.3083506723257745	151	220	225	596	230
PKNOX1	c1	-5.7247266902840215	-0.25718783867618616	-0.0480925198957749	227	171	164	562	231
SPI1	c3	-6.126352783700767	-0.8527058127830895	-0.011897083132971886	240	205	142	587	231
LHX2	c2	-1.7170541401315829	-2.0914535408408796	-0.27387049476345915	148	231	222	601	231
RFX5	c1	-1.613868796057688	-0.20026155441801252	-0.29246791169476083	170	159	233	562	232
PRDM1	c3	-1.6448346668243787	-2.3024850586532337	-0.03218760777993879	184	235	169	588	232
GBX2	c2	-8.39232925914731	-0.07182082767042	-0.3124085037288662	236	143	226	605	232
E2F6	c1	-3.6444648821617864	-1.1569665757929952	-0.02529277119212736	205	225	140	570	233
ZBTB7B	c3	0.21024697313430352	-1.1451612690253263	-0.1737029091220208	142	215	231	588	233
RFX2	c2	-3.451214839764288	-3.7122878245565136	-0.07231079950080854	195	236	175	606	233
CEBPG	c1	-2.0418062524498803	-1.2481011904842672	-0.05194222545452476	182	227	169	578	234
RELA	c3	-4.224225629039276	-1.175661576606695	-0.018789372879393085	226	219	147	592	234
RAX	c2	-6.655084266299478	-0.1677855371995945	-0.2799858025478983	226	157	223	606	234
POU6F2	c1	-5.721498687728291	-0.22309379898040027	-0.0797738771042642	226	162	191	579	235
CEBPB	c3	-0.43615072123497256	-1.154376917659305	-0.10414263396810597	163	216	215	594	235
MEOX2	c2	-5.760204251906205	-0.46552246999771335	-0.2539951444020936	222	181	217	620	235
FOXP2	c1	-8.201096929845004	-1.1119325887457767	-0.0017105270991102373	239	223	123	585	236
EGR3	c3	-4.560328044321398	-1.9316423475210784	-0.009795064814635879	229	231	141	601	236
MNX1	c2	-6.3016903230031875	-0.5904850821745491	-0.24257261628158844	225	192	215	632	236
MIXL1	c1	-4.816000975532476	-0.23936700264063795	-0.10952657686682699	218	166	203	587	237
MEF2C	c3	-1.6463812108430318	-0.5956893194930051	-0.14742483331189327	185	196	226	607	237
HESX1	c2	-6.947198807196855	-0.6852657650501104	-0.18850134001563035	227	200	207	634	237
NR3C2	c1	-1.8832824878587706	-0.2770027258484663	-0.6649443214683171	178	172	240	590	238
STAT3	c3	-1.9349215464424119	-2.667663156680659	-0.0422433663572761	189	239	182	610	238
HOXB3	c2	-7.332669544780752	-1.3729972895820215	-0.2603305776630851	232	219	218	669	238
JUN	c1	-1.3087829373571176	-2.6247408796545226	-0.06949059744769315	165	243	185	593	239
IRF8	c3	-4.665522909822395	-0.09600276467607621	-0.25208818965117885	233	144	237	614	239
FOXA1	c1	-9.147132283801984	-3.933007301665003	0.01803263881267192	242	244	109	595	240
RUNX3	c3	-7.548294912357331	-1.0376308679795656	-0.03280558226356867	243	210	171	624	240
NHLH1	c1	-7.117801016468899	-0.56950349294762	-0.053598263642578914	234	192	171	597	241
MEF2D	c3	-2.26961323770623	-1.862166024191963	-0.07377132295373912	198	227	200	625	241
NFIA	c1	-6.293921949098795	-0.5787907118564277	-0.05576779346422889	231	194	173	598	242
IRF7	c3	-2.492995743728441	-1.8922195115842415	-0.07742003023490973	200	229	202	631	242
SPIC	c3	-4.798779930118156	-1.5679710364361	-0.03797287289448903	234	224	176	634	243
NFIX	c1	-5.948067417695468	-0.6463050118535159	-0.19885838266388056	229	201	225	655	243
REL	c3	-3.8070560960065025	-2.691249103937453	-0.06061200497872221	220	240	193	653	244
TCF4	c1	-10.625935168802929	-1.0069703006224775	-0.10178571684227755	244	219	202	665	244
GRHL1	c3	-2.5208065513394353	-1.336837283094613	-0.248040225040711	201	221	236	658	245
NFKB2	c3	-4.660962406509347	-5.336974589288161	-0.11922313491493597	231	247	219	697	246
IRF9	c3	-4.964937989635295	-1.5915617973641778	-1.1473959876601612	235	225	244	704	247
