hgnc_symbol,Sample_3_304944_P3,Sample_6_304945_P3,Sample_7_304955_P1,Sample_8_313308_P3,Sample_11_329865_P1,Sample_12_344001_P3,Sample_1_313309_P1,Sample_13_334087_P1,Sample_14_357488_P3,Sample_15_357484_P1,Sample_16_364088_P3,Sample_2_329883_P3,Sample_3_318978_P1,Sample_4_344004_P3,Sample_5_318979_P1,Sample_7_318986_P1,Sample_8_357486_P3,Sample_6_270502_P1,Sample_4_278106_P2,Sample_3_279202_P3,Sample_9_278109_P1,Sample_14_285849_P1,Sample_5_281161_P3,Sample_11_285881_P3,Sample_8_278108_P1,Sample_1_270501_1_P1,Sample_15_285880_P1,Sample_5_304943_P3,Sample_4_304938_P3,Sample_10_279201_P1,Sample_1_301350_P3,Sample_13_281163_P1,Sample_12_279204_P1,Sample_7_278102_P3,Sample_2_304940_P3,Sample_9_329861_P1,Sample_10_329885_P3
NAALADL1,0,0.10777490176349215,0.01941470384249428,0,0,0,0,0,0,0,0,0,0,0,0,5.880011935489695,0,0,0.2454875564146579,0.061684306144763106,0.07460821841840506,0.40883403061445756,0.026723542710051902,0.03392536210802469,0.023535157059009684,0.7397008833632033,0.06892213339339719,0.1532790910099343,0.0283734152707964,0,0.012010349072534508,0.02743691003959207,0,0,0.10975665735425467,0,0
SIGLEC14,0,0,0,0,0.25567409988364026,0,0.07194944664568645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10352998172770594,0,0,0.0887845224891264,0,0,0,0,0,0,0
ACOT8,0,0,0.009580576802872644,0,0,0,0,0,0.252767459707341,0,0,0,0,0,0,0.039477692073739065,0,0,0,0,0,0,0,0,0,0,0,0,0.014001433468518,0,0,0,0,0.02377385013268705,0,0,0
ABI1,5.826765632843559,11.652469107688244,3.263891419283732,3.75824883186662,0.07153593393195602,0,7.247153743967263,0,0,0,0,0,0,0,0,0,0,6.668189586137714,5.111130139898957,4.441825462552426,2.215879893852567,11.905172109329408,8.760594433015056,7.357311341992731,8.486904785162155,2.8697163507922188,9.848783034006688,11.692422143550578,3.386685712359668,4.752973760381658,9.944130094513019,3.666969184862493,9.141042240003923,10.630235318863566,1.9242461427281716,9.328359507641656,0
GNPDA1,15.012591592519726,28.616814805064156,11.7652924907344,12.165606031945618,9.53658849925225,0,0,0.11538579210435611,0,0,0,0,0,2.2990724582745883,0,0,0,11.071399298594194,12.232364751545413,11.783135215353335,10.731707136280349,27.585525900470007,12.424932832978115,11.738322379828542,9.64699455147375,7.5693126008742215,20.64061011366237,28.526525261032504,9.147961654629468,12.665583689147182,9.491843219821778,7.956024149077498,15.186169873474809,11.247114729852195,11.620988070325748,0,0
KCNE3,17.612501437092003,37.20915529670412,41.3481481528163,42.95125560997932,27.185122297916248,7.827759836605926,23.535286637246163,16.24069816919082,0.5210898400120568,29.822801904103315,73.4720961018686,0,4.130663183763497,32.71664849577528,6.867914094739842,41.465545706929035,16.97315790445406,29.102276282296533,49.370961179352044,57.752682911250325,25.7552352558438,38.768753964909024,40.77909834697343,25.57378609108171,21.835556640009816,51.05446135470957,37.394675451391905,35.16266562890299,26.41101165499988,26.737250266030465,26.318046954393473,39.49516818555009,35.22327022362759,44.305678610356594,27.834318457966827,31.39949729142714,0.5435901763499754
ZBTB33,0.646664993453764,1.2720827300691302,1.0732555026618544,1.0511088326522546,0.1017208384586955,0.5255423663062752,0,0.07015264972791675,0,0.03590103047062945,4.073956427552996,0,0,6.290090821871382,0,0,0,2.135655181909697,1.9523732775574856,0.6758444312867191,2.749588889292868,1.2391046095044043,2.6351697519640895,1.9058247669180595,1.9410056888968084,0.7934511452555485,1.1533134699563161,0.9618400049120844,0.6782694036490889,2.2489125676099357,1.5503865860562036,0.934632063743724,0.7039297965891601,2.447305468752149,1.686692672341307,0,0
CDH3,7.9816944436540815,5.649959339379329,9.994163761056898,11.516133845111298,0.7580533765960691,14.360482030860103,19.412519339624687,3.6595861444360542,22.43269825758172,5.217126665353841,2.7351632729165876,0,3.0139544278162096,0.4340332651875963,1.6704000604605789,1.7517902724133643,9.470523367147097,6.666188787949241,7.933627173095458,4.48714377804978,3.3966630252450307,5.527495646104897,4.244993511741069,4.255792279447402,6.8830757416012425,4.617794476294025,7.418155624799623,5.660375300411645,10.583197634454551,5.294029775418438,6.401021710142473,7.535397196514531,4.554571418242689,4.577389082984266,2.7350792848444816,7.8771844036932865,0
TANK,0.15321367684836462,0.10987501226894777,0.05278138757693948,0.037748939548401604,0,0.29883891942747615,0,0,0,0,0,0,0,0,0,0.0543727013743661,0,0,0.12834417790481373,0.05589892582540418,0.03380535121484906,0.07939059120038472,0.07265141290081777,0.092230491932223,0,0.12890850512242943,0.0624579161714897,0.15626589984974246,0.38568402599360935,0.026781112922130493,0.09795506969479537,0.5967263552251151,0.14893964044360458,0.1309750784183667,0.17050725258728874,0,0
POM121C,1.4233807492390715,1.4014228413190677,2.371893776525824,2.99635084871196,0.08235356296556888,3.5102184354396613,2.54926979936843,0,0,0,0.04457148687115598,0,5.966513487658386,0,0,2.283736342938886,3.751384469413412,3.403753285294042,2.037483388900184,3.2233058951182376,1.8891574281414012,1.5400988048297195,1.6291747095693287,1.1654292762944811,2.0724858396286594,3.184374138198867,2.167580082376795,1.8849706508382509,3.4183304569066215,1.8493256619810812,1.9815867611391107,3.398429364513765,0.6626792310133703,2.587406684440882,1.6538358762291845,2.2820352649181905,0.258536791190842
