	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ANKLE1	0.86753096	-0.916607371	0.960341743	-0.954459574	0.339851063	NA
ANKLE2	9.322020063	-0.285318591	0.261149405	-1.092549269	0.274591747	0.668744874
ANKMY1	6.085815067	0.309818503	0.494634385	0.626358604	0.531079755	0.826657619
ANKMY2	1.599976084	-0.545098512	0.693058203	-0.786511883	0.43156766	0.772956084
ANKRA2	4.314384681	-0.091478084	0.378056371	-0.241969429	0.808803852	0.943344665
ANKRD1	0.170031249	0.448565923	3.038070999	0.147648269	0.88262036	NA
ANKRD10	33.27397862	-0.846986462	0.456125682	-1.856914653	0.063323297	0.423177566
ANKRD11	6.183472591	0.261231571	0.336436137	0.776467037	0.437473276	0.776226074
ANKRD12	7.728129186	-0.379307988	0.314399497	-1.206452274	0.227643151	0.626729893
ANKRD13A	5.650853041	0.109473082	0.297513793	0.367959685	0.712903295	0.909757294
ANKRD13B	3.63516637	-0.208717753	0.452134567	-0.461627507	0.644348465	0.88383577
ANKRD13C	4.191906405	-0.211165005	0.416501272	-0.506997263	0.612156739	0.869750189
ANKRD13D	8.601942201	0.035999707	0.281357447	0.127950078	0.89818848	0.970647089
ANKRD16	1.933911236	-0.073256093	0.522331453	-0.140248289	0.88846382	0.967852883
ANKRD17	10.17244694	0.056784018	0.232844501	0.243870987	0.80733074	0.942666491
ANKRD18A	8.343746844	-1.06012819	0.705810233	-1.502001728	0.133096663	0.532710389
ANKRD18B	1.765914086	-1.670546221	1.100916493	-1.51741411	0.129162164	0.527750856
ANKRD2	0	NA	NA	NA	NA	NA
ANKRD20A1	0.476333886	-1.106914719	2.122547239	-0.521502984	0.602016427	NA
ANKRD20A2	0.032141004	0.046701563	3.262372161	0.014315216	0.9885785	NA
ANKRD20A3	0.206870411	-0.490735422	2.007389382	-0.24446449	0.806871101	NA
ANKRD20A4	0.566754928	-1.264640331	1.256116681	-1.006785716	0.314037761	NA
ANKRD20A8P	0.440251118	-1.008420251	1.598721868	-0.630766534	0.528193188	NA
ANKRD22	0.171261914	1.088945885	2.387374777	0.456126912	0.648298719	NA
ANKRD23	6.123303112	0.077776629	0.28790562	0.27014627	0.787047726	0.937651704
ANKRD24	1.306009627	0.802743748	0.631305373	1.271561723	0.203528884	0.605332116
ANKRD26	3.437733476	-0.080010614	0.400719035	-0.199667615	0.841740543	0.952885626
ANKRD27	2.492966968	-0.595961393	0.548898098	-1.085741407	0.277593416	0.672014753
ANKRD28	6.052719645	0.215867371	0.280345169	0.770005677	0.441296525	0.778888931
ANKRD29	0.433980645	1.210902057	1.33958065	0.903941138	0.366026614	NA
ANKRD30A	0	NA	NA	NA	NA	NA
ANKRD30B	0.601860246	-0.497951173	1.648111795	-0.302134342	0.762549654	NA
ANKRD30BL	2.252004125	0.281403915	0.605660004	0.464623573	0.642201048	0.882771599
ANKRD31	0	NA	NA	NA	NA	NA
ANKRD33	0	NA	NA	NA	NA	NA
ANKRD33B	1.024902944	1.144517006	1.087155277	1.052763143	0.292449561	0.683980096
ANKRD34A	6.730118429	0.883542306	1.073386803	0.823135056	0.410431195	0.764089625
ANKRD34B	0.658825457	2.005194135	0.953731999	2.102471279	0.035512013	NA
ANKRD34C	0	NA	NA	NA	NA	NA
ANKRD35	1.827043547	-2.376734215	1.005334272	-2.364123338	0.018072795	0.280947997
ANKRD36	10.92156606	-0.286783591	0.352969942	-0.812487287	0.416512078	0.766699733
ANKRD36B	6.424199491	-0.51258511	0.431716595	-1.187318524	0.235102004	0.633408002
ANKRD36C	6.583661127	-0.512817866	0.43216213	-1.18663305	0.235372393	0.633408002
ANKRD37	4.176413387	-0.366296492	0.466424867	-0.785327966	0.432261303	0.77329162
ANKRD39	3.929943176	0.401001732	0.311047597	1.289197334	0.197329492	0.59794074
ANKRD40	7.779817945	-0.177144892	0.281296182	-0.629745097	0.528861372	0.826189586
ANKRD42	1.640583939	0.543703024	0.496879538	1.094235086	0.273851887	0.667979438
ANKRD44	1.910291498	0.379328405	0.46372663	0.818000046	0.413357161	0.765504115
ANKRD45	0.628206311	-0.188282291	1.101568989	-0.170921924	0.864285158	NA
ANKRD46	2.803270985	-0.377445398	0.481501686	-0.783892163	0.433103389	0.773852142
ANKRD49	4.910260167	-2.124337703	0.810295613	-2.621682344	0.008749694	0.217737613
ANKRD50	4.583672731	-1.643976569	0.702115501	-2.34146172	0.019208396	0.290545058
ANKRD52	10.53222522	0.224494288	0.293520701	0.764832896	0.444371057	0.779675432
ANKRD53	1.709388274	0.577929892	0.482364637	1.198118285	0.230870971	0.628996916
ANKRD54	2.52673345	0.163393206	0.416418325	0.392377558	0.694779265	0.902972008
ANKRD55	2.07848749	1.892216171	1.970971039	0.960042605	0.337033773	0.714887346
ANKRD6	3.848471805	-1.34231208	0.65146751	-2.060443627	0.03935615	0.368314752
ANKRD60	0.354251951	2.189235505	3.191147292	0.686033988	0.492691676	NA
ANKRD61	9.499656735	0.225540206	0.265439202	0.849686875	0.395499197	0.754181233
ANKRD62	0.155376458	0.541304098	2.420688435	0.223615766	0.823056295	NA
ANKRD63	0	NA	NA	NA	NA	NA
ANKRD65	11.40046382	-0.62422586	0.74092641	-0.842493737	0.399511644	0.756464789
ANKRD66	0	NA	NA	NA	NA	NA
ANKRD7	0.217381935	0.35460093	1.657171523	0.213979618	0.830562951	NA
ANKRD9	3.472025249	0.155472364	0.459048516	0.338683948	0.734847834	0.91760981
ANKS1A	6.710631739	0.543288109	0.303826483	1.788152582	0.073751394	0.445154424
ANKS1B	1.210441914	-1.276042314	1.091998655	-1.168538357	0.242589677	0.637128607
ANKS3	3.126019298	-0.250480286	0.437364528	-0.572703706	0.566845327	0.845454707
ANKS4B	0	NA	NA	NA	NA	NA
ANKS6	2.476828935	-0.619329126	0.563364686	-1.099339632	0.271619951	0.66604112
ANKUB1	4.695100206	-0.299097244	0.366968207	-0.815049473	0.415043992	0.765950844
ANKZF1	8.641462089	-0.290015096	0.423943062	-0.684089732	0.493918505	0.811748002
ANLN	9.35395704	-0.456311935	0.345898664	-1.31920699	0.187099922	0.587771797
ANO1	0.980980738	1.296695251	0.96946143	1.337541867	0.181045826	0.581281624
ANO10	1.31610485	0.23853856	0.603617354	0.395181747	0.692708763	0.902972008
ANO2	0.401988628	-0.231201752	1.286367742	-0.179732237	0.857362784	NA
ANO3	0.078919489	1.345322928	3.243775492	0.41473984	0.678332364	NA
ANO4	1.441052371	-1.427594502	1.141585744	-1.250536378	0.211103675	0.613617789
ANO5	1.809228883	0.235550744	0.521456121	0.451717286	0.651472664	0.88663488
ANO6	3.156126449	-1.208302635	0.636177328	-1.899317349	0.057522763	0.410427641
ANO7	0.365235287	1.400171516	1.147068821	1.220651709	0.222217919	NA
ANO8	4.28187072	0.086559988	0.382860265	0.226087677	0.821133229	0.947618002
ANO9	4.455751435	-0.050681751	0.426383516	-0.118864236	0.905382916	0.973136622
ANP32A	8.49817901	-0.14912609	0.318767279	-0.467821198	0.63991246	0.882227596
ANP32B	10.44999066	-0.152272947	0.289814125	-0.525415892	0.599294108	0.864385035
ANP32D	1.258944326	-1.29148093	1.611105336	-0.801611727	0.422777592	0.768501554
ANP32E	15.57919257	0.045513799	0.229508602	0.198309774	0.842802705	0.953344164
ANPEP	0.395497196	1.190998706	1.785858469	0.666905428	0.504832544	NA
ANTXR1	0.998587312	-1.071225054	1.41171004	-0.758813795	0.447963952	0.781587237
ANTXR2	1.043055034	-0.30168205	0.837131949	-0.360375745	0.718566163	0.911625916
ANTXRL	0.09654334	1.519687551	3.231581417	0.470261261	0.638168371	NA
ANXA1	9.529454794	-0.489741906	1.490433573	-0.328590227	0.742465436	0.920728894
ANXA10	0.057083595	0.819523876	3.262372161	0.251204901	0.801655695	NA
ANXA11	3.344999714	0.393791112	0.417947159	0.942203109	0.346088663	0.721314273
ANXA13	0.263893657	-0.667688657	1.337306282	-0.499278786	0.617582998	NA
ANXA2	12.17805166	1.151742421	0.691020751	1.666726244	0.095568852	0.487630262
ANXA2R	4.405044686	-1.998107249	0.84769096	-2.357117561	0.018417415	0.284112386
ANXA3	0.557235828	-0.520511556	1.506389046	-0.34553594	0.729691496	NA
ANXA4	1.585942755	-0.053892458	0.581394844	-0.092695108	0.926145783	0.978613363
ANXA5	9.066071021	0.292900861	0.490404735	0.597263525	0.550331453	0.838433532
ANXA6	2.352542445	0.121039794	0.811284692	0.149195215	0.881399596	0.965996787
ANXA7	4.720894105	0.094009592	0.319658304	0.29409401	0.768686068	0.930602959
ANXA8	0.041661112	0.046701563	3.262372161	0.014315216	0.9885785	NA
ANXA8L1	0.048671707	0.046701563	3.262372161	0.014315216	0.9885785	NA
ANXA9	2.10858788	0.595633385	0.454908718	1.309347044	0.190416821	0.59087001
AOAH	0.340124704	0.151672888	1.436986119	0.105549306	0.915939948	NA
AOC1	0.222806378	0.91231976	1.412154691	0.646048033	0.518248249	NA
AOC2	1.51136276	-1.499718865	0.893700071	-1.678100867	0.09332741	0.482980654
AOC3	0.528596601	-1.034903238	1.302788713	-0.794375348	0.426976951	NA
AOX1	0.032141004	0.046701563	3.262372161	0.014315216	0.9885785	NA
AP000721.1	2.347385713	-1.353746292	0.947542678	-1.428691629	0.153092885	0.553857359
AP002495.1	3.745460959	-0.524378179	0.762225487	-0.687956763	0.491480009	0.81105821
AP1AR	2.860828939	-0.401481849	0.480111203	-0.836226786	0.403027332	0.75866605
AP1B1	1.544603333	0.148908812	0.538701963	0.276421515	0.782224334	0.936769661
AP1G1	4.61891415	0.295910516	0.296577548	0.997750902	0.318400164	0.703280714
AP1G2	16.53722733	0.009495801	0.33088791	0.028697939	0.9771055	0.992746519
AP1M1	3.466514261	0.055907219	0.373077309	0.149854245	0.880879611	0.965996787
AP1M2	2.657927905	0.068041348	0.429880626	0.158279634	0.874236456	0.963939891
AP1S1	2.794763868	-0.209629393	0.490631904	-0.427264088	0.669186987	0.892478366
AP1S2	7.35095764	-0.758284001	0.476419619	-1.591630508	0.111467751	0.506577989
AP1S3	2.19475466	0.91498592	0.42496295	2.153095748	0.031311154	0.34670594
AP2A1	4.507695251	0.449445544	0.319507524	1.406682192	0.159521649	0.559088357
AP2A2	3.609879576	0.268408997	0.352983542	0.760400882	0.447014996	0.780849776
AP2B1	4.654867221	-0.195171782	0.344523974	-0.566496954	0.571056003	0.847757259
AP2M1	13.7253009	-0.362494763	0.403095092	-0.899278533	0.368504319	0.738549479
AP2S1	3.964519358	0.761952646	0.306211679	2.488320003	0.012834819	0.250648244
AP3B1	2.324246052	0.029466758	0.464455257	0.063443695	0.949413194	0.98579532
AP3B2	4.378823609	-0.122351054	0.444688609	-0.275138718	0.783209666	0.936822612
AP3D1	6.413066385	0.205996311	0.300736708	0.684972288	0.493361409	0.811732076
AP3M1	4.423001754	-0.01450746	0.339645882	-0.042713488	0.965929927	0.990046046
AP3M2	5.637632567	-0.473527294	0.409041626	-1.157650625	0.247006641	0.641958286
AP3S1	3.176530521	-0.471875699	0.492413204	-0.958292133	0.33791547	0.715356206
AP3S2	4.227880191	0.210706444	0.32325823	0.651820817	0.514516771	0.821460533
AP4B1	4.854287039	-0.960849337	0.535879599	-1.793032125	0.072967787	0.443064075
AP4E1	1.498416258	0.138709181	0.537702111	0.257966592	0.79643269	0.940190401
AP4M1	9.878166997	-0.156210063	0.314148998	-0.497248326	0.619013947	0.872672088
AP4S1	1.53425153	0.373775453	0.554564741	0.673997869	0.500312669	0.814954576
AP5B1	5.652498996	0.175769286	0.612536656	0.28695309	0.774148239	0.932534355
AP5M1	5.009809412	-0.805073328	0.437321673	-1.840917976	0.06563358	0.427469326
AP5S1	4.236383122	-0.424941981	0.424850598	-1.000215095	0.317206426	0.702497546
AP5Z1	3.791750822	0.51648785	0.351680683	1.468627295	0.141933907	0.542527336
APAF1	3.594053246	-0.140092235	0.385437001	-0.36346338	0.716258763	0.911211034
APBA1	1.402650601	-1.354516293	0.896411242	-1.511043403	0.130777393	0.530531545
APBA2	2.495166281	-0.696473808	0.686585448	-1.014402229	0.310390861	0.696867163
APBA3	4.3619597	0.323123876	0.326877036	0.988518128	0.322898961	0.704826277
APBB1	1.81584845	-0.674501318	0.684886366	-0.984836831	0.324704226	0.704826277
APBB1IP	0.299814801	1.730488354	3.198233399	0.541076319	0.58845498	NA
APBB2	2.910416808	0.093244309	0.465965969	0.200109697	0.84139479	0.952781529
APBB3	1.667313977	-0.178739426	0.578614814	-0.308909176	0.757390616	0.927677914
APC	3.177352759	-0.441074891	0.486150787	-0.90728001	0.364258742	0.736433261
APC2	3.74473688	0.446574176	0.549608049	0.812532089	0.416486381	0.766699733
APCDD1	14.78542834	2.501090333	1.706673679	1.465476596	NA	NA
APCDD1L	0.805366364	-0.0418886	0.863078633	-0.048533933	0.961290722	NA
APCS	0	NA	NA	NA	NA	NA
APEH	4.518530772	0.423259339	0.414291722	1.021645659	0.306948639	0.693847978
APELA	0.239827815	-0.32583905	2.880255644	-0.113128517	0.909928667	NA
APEX1	36.07077416	-0.398497895	0.679431495	-0.586516665	0.557528366	0.841755885
APEX2	5.415367331	0.177281499	0.336502149	0.526836157	0.598307372	0.863639825
APH1A	16.71599936	-0.163157417	0.377319569	-0.432411755	0.665442176	0.890921997
APH1B	2.428599257	0.380010091	0.428850846	0.88611249	0.375556913	0.742305708
API5	8.111839776	-0.577020152	0.396813885	-1.454132966	0.145909445	0.545455447
APIP	4.166177003	-0.598731338	0.441664773	-1.355623937	0.175218852	0.572527484
APLF	0.678924604	0.067647214	0.881149544	0.076771547	0.938805286	NA
APLN	0.817517312	0.94306706	0.809899377	1.164424974	0.244251832	NA
APLNR	0.342850813	-0.325817514	2.712616987	-0.120111876	0.904394525	NA
APLP1	3.653340763	0.708109833	0.48715542	1.453560412	0.146068219	0.545724079
APLP2	5.734136225	-0.386223032	0.407039877	-0.948857973	0.342692852	0.719824422
APMAP	5.105066186	-0.479118259	0.398586877	-1.20204223	0.229347167	0.627876147
APOA1	0.949194792	3.234070264	1.326606227	2.437852468	NA	NA
APOA2	0.096423012	-0.138777112	3.262372161	-0.042538713	0.966069251	NA
APOA4	0.053258589	0.046701563	3.262372161	0.014315216	0.9885785	NA
APOA5	0	NA	NA	NA	NA	NA
APOB	0.128564016	-0.23151645	3.262372161	-0.070965677	0.943425072	NA
APOBEC1	0.26590923	1.153266387	2.281458101	0.505495317	0.613210987	NA
APOBEC2	2.278904129	0.018959975	0.493667461	0.038406369	0.969363683	0.990826192
APOBEC3A	0.837530462	0.937085333	0.790277955	1.185766765	0.23571442	NA
APOBEC3B	1.615421539	0.49870456	0.760280923	0.65594775	0.511857744	0.820008516
APOBEC3C	4.833124523	2.597466881	0.63911208	4.064180546	4.82015053518758e-05	0.011004842
APOBEC3D	2.785457967	2.440781956	0.667857734	3.654643544	0.00025754	0.033339423
APOBEC3F	3.62148622	1.478203962	0.516323394	2.862942063	0.004197273	0.158182935
APOBEC3G	1.874684285	1.724832875	0.553899835	3.113979762	0.001845821	0.110899429
APOBEC3H	0.284397156	0.448563433	1.841882752	0.243535281	0.807590757	NA
APOBEC4	1.977078765	-2.535578843	0.900303351	-2.816360553	0.004857112	0.170426581
APOBR	0.135861295	0.541305514	3.1136984	0.173846482	0.861986113	NA
APOC1	0.027379363	0.046701563	3.262372161	0.014315216	0.9885785	NA
APOC2	0.442089864	0.509525422	1.607185292	0.31702967	0.751221089	NA
APOC3	3.731511116	1.22434764	2.336030636	0.524114548	0.600198871	0.864514048
APOC4	2.036952685	-1.125605045	2.639915665	-0.426379168	0.669831578	0.892895449
APOC4-APOC2	0.442089864	0.509525422	1.607185292	0.31702967	0.751221089	NA
APOD	0.210040604	1.461954544	2.90206261	0.503763957	0.614427258	NA
APOE	1.975374961	0.485214146	0.712134239	0.681352082	0.495648735	0.812653329
APOF	0.114762619	-0.231517075	3.191458963	-0.072542708	0.942170019	NA
APOH	1.000351023	2.477771653	1.444757148	1.715009099	0.086343559	0.46673098
APOL1	1.088532488	1.634394397	0.628923081	2.598719058	0.009357232	0.221196917
APOL2	5.245075704	0.524603546	0.432358363	1.213353531	0.224994685	0.623677319
APOL3	0.588791628	1.050432253	1.366232386	0.768853281	0.441980415	NA
APOL4	3.104424872	0.414046443	0.763385102	0.542382137	0.587555283	0.857201312
APOL5	0	NA	NA	NA	NA	NA
APOL6	4.484250484	1.699553697	0.609126807	2.790147595	0.005268402	0.172502785
APOLD1	8.675261403	-1.515367066	0.494690701	-3.063261678	0.002189385	0.119013462
APOM	3.622857355	-1.089201506	0.557185615	-1.954827039	0.050603489	0.397888545
APOO	1.880392773	0.408346808	0.45748516	0.89259028	0.372076626	0.740910644
APOOL	2.527667574	-0.225162149	0.470663285	-0.478393271	0.632370322	0.877620219
APOPT1	4.860960305	0.381201663	0.321482963	1.185760076	0.235717062	0.633811381
APP	8.404781206	-0.655786779	0.323320238	-2.028288682	0.042530793	0.379162277
APPBP2	4.370229052	-0.052507953	0.338877773	-0.154946583	0.876863429	0.965095458
APPL1	4.863341227	-0.031228314	0.388337258	-0.080415447	0.935906842	0.981278804
APPL2	5.566685449	-0.157784702	0.310936645	-0.507449682	0.611839334	0.869750189
APRT	5.910586662	1.033158635	0.394557041	2.618527936	0.008831006	0.217914671
APTX	6.37556013	-0.135426763	0.314605752	-0.430464993	0.666857427	0.891611638
AQP1	0.674297946	-0.735532461	1.233437988	-0.59632707	0.550956751	NA
AQP10	0	NA	NA	NA	NA	NA
AQP11	4.461740258	-0.224451904	0.37564383	-0.597512552	0.550165229	0.838382682
AQP12A	0.036668525	0.046701563	3.262372161	0.014315216	0.9885785	NA
AQP12B	0.237385217	-0.138780763	2.801947324	-0.049530111	0.960496841	NA
AQP2	0.11416719	1.683978792	3.220212223	0.522940314	0.601015789	NA
AQP3	0.573503882	-0.517145206	1.701256298	-0.303978423	0.76114433	NA
AQP4	1.273888554	-2.003519315	1.55265621	-1.2903818	0.196918128	0.597364977
AQP5	0.360874767	-0.817822575	1.368927394	-0.597418518	0.550227993	NA
AQP6	0.104144478	-0.138777607	3.20379323	-0.043316655	0.965449115	NA
AQP7	0	NA	NA	NA	NA	NA
AQP8	0.757533767	0.747899296	1.017848445	0.734784534	0.462470727	NA
AQP9	0.532281525	-0.459899856	2.886733974	-0.159314942	0.873420749	NA
AQR	3.035999498	-0.367747635	0.467496026	-0.786632644	0.431496944	0.772956084
AR	0.381133483	-0.92825783	2.462590301	-0.376943672	0.706215466	NA
ARAF	5.37516583	-0.015780849	0.309456539	-0.050995364	0.959329214	0.988061433
ARAP1	3.288219874	0.157836452	0.385913767	0.408994096	0.682543994	0.898986718
ARAP2	0.488636764	0.418829824	0.965738507	0.433688645	0.664514553	NA
ARAP3	0.999173275	-1.020301056	0.93472257	-1.091554958	0.275028763	0.668901061
ARC	0.390789356	1.030828782	1.210753817	0.851394203	0.394550411	NA
ARCN1	6.791892042	-0.002003963	0.326651078	-0.006134872	0.995105111	0.998684054
AREG	0.065285752	-0.046037774	3.262372161	-0.014111748	0.988740828	NA
AREL1	3.526380052	0.07669069	0.377943812	0.202915586	0.839201011	0.952070578
ARF1	9.795345539	-0.523090288	0.408447359	-1.280679814	0.200306153	0.602165277
ARF3	9.885829709	-0.069443249	0.282963224	-0.245414397	0.806135583	0.942666491
ARF4	5.833674043	0.617642759	0.278480176	2.21790566	0.026561266	0.32256268
ARF5	16.35548919	0.10341992	0.245842155	0.420676104	0.673991613	0.894641932
ARF6	36.82967973	0.047802042	0.386446466	0.123696414	0.901555651	0.971745434
ARFGAP1	5.617031925	-0.766316429	0.427148414	-1.794028502	0.07280862	0.443064075
ARFGAP2	9.359773878	-0.275090065	0.342447478	-0.803305858	0.421797973	0.76848783
ARFGAP3	3.111486675	-0.419184209	0.462328346	-0.906680744	0.364575649	0.73664986
ARFGEF1	5.634099968	-0.156973883	0.32088546	-0.489189766	0.624707354	0.874423169
ARFGEF2	5.944294754	0.072131444	0.338759032	0.212928476	0.831382751	0.949767999
ARFIP1	2.17199954	0.236869442	0.458720567	0.516369787	0.605596163	0.867100458
ARFIP2	8.5672025	-0.46084432	0.468915178	-0.982788235	0.325711673	0.705287374
ARFRP1	8.678581311	-0.79349471	0.398864564	-1.989383822	0.046658854	0.389797534
ARG1	1.253007187	-1.332014199	0.918721898	-1.449855721	0.147098757	0.54672091
ARG2	3.208317269	-0.544746415	0.512290801	-1.063353887	0.287621496	0.679349211
ARGFX	0.425061778	1.497560487	1.30691613	1.145873445	0.25184752	NA
ARGLU1	20.58399697	-0.860117861	0.571819531	-1.50417713	0.132535765	0.532354662
ARHGAP1	4.217428495	0.237223234	0.337265233	0.703372928	0.481823373	0.804844845
ARHGAP10	1.392900675	-0.208761052	0.712082834	-0.293169617	0.769392507	0.930643413
ARHGAP11A	10.89927452	-0.06253434	0.364754066	-0.171442476	0.863875858	0.960665884
ARHGAP11B	6.012599387	-0.265192598	0.332040686	-0.79867501	0.424478881	0.769658277
ARHGAP12	5.006308769	-0.058716877	0.346259205	-0.169574921	0.865344447	0.961403639
ARHGAP15	0	NA	NA	NA	NA	NA
ARHGAP17	4.147563189	0.533590812	0.304165027	1.754280619	0.079382435	0.45291756
ARHGAP18	0.97448431	0.962251006	0.820178337	1.17322168	0.24070692	0.637128607
ARHGAP19	10.45985881	0.876477267	0.816851038	1.072995229	0.283273257	0.676979278
ARHGAP19-SLIT1	1.683450475	1.759321976	0.847644454	2.075542366	0.037936297	0.363922596
ARHGAP20	1.563150508	-2.252595838	1.311454565	-1.717631628	0.085863828	0.46543817
ARHGAP21	4.637918527	-0.30827748	0.392970559	-0.784479837	0.432758608	0.77357568
ARHGAP22	1.402401303	1.411369438	0.556622916	2.535593481	0.011225696	0.23671783
ARHGAP23	2.200210756	0.763380135	0.459732095	1.660489107	0.096816097	0.487790664
ARHGAP24	2.091046928	-1.789951414	1.023613733	-1.748659045	0.080349973	0.454636506
ARHGAP25	1.067206688	-0.323220077	0.860598468	-0.375575938	0.707232182	0.907050229
ARHGAP26	1.460464245	0.53395839	0.658598773	0.810749141	0.417509747	0.766699733
ARHGAP27	1.119895938	0.172018553	0.656356992	0.262080781	0.793259164	0.939357776
ARHGAP28	0.66404198	-1.401940089	0.983425445	-1.425568247	0.153993007	NA
ARHGAP29	0.54756793	-1.235618614	1.143902534	-1.080178229	0.280062821	NA
ARHGAP30	8.292718133	1.482939748	0.899485402	1.64865349	0.099218644	0.489865294
ARHGAP31	1.753987963	1.702758683	1.055920388	1.612582447	0.106835255	0.497415755
ARHGAP32	6.953982061	-0.131415808	0.464444943	-0.282952393	0.777213331	0.934994041
ARHGAP33	10.87166876	-0.193697081	0.42647443	-0.454182168	0.649697716	0.88663488
ARHGAP35	9.353619015	-0.519015363	0.283497342	-1.830759187	0.067136494	0.432038542
ARHGAP36	0.045664263	0.046701563	3.262372161	0.014315216	0.9885785	NA
ARHGAP39	2.06348476	0.487955366	0.433335052	1.126046377	0.260145889	0.653438905
ARHGAP4	5.019924515	-0.676087091	0.468867371	-1.441958075	0.149314201	0.548869563
ARHGAP40	0	NA	NA	NA	NA	NA
ARHGAP42	0.235047489	0.35578355	1.63965102	0.216987362	0.828218194	NA
ARHGAP44	1.371333194	0.213084347	1.193793175	0.178493521	0.858335409	0.959570288
ARHGAP5	7.865021742	-0.350645109	0.366999153	-0.955438469	0.339356008	0.716753014
ARHGAP6	0	NA	NA	NA	NA	NA
ARHGAP8	2.209448522	0.553370031	0.834740636	0.662924515	0.5073789	0.818314044
ARHGAP9	3.084676661	1.81855397	0.715294204	2.542386001	0.011009851	0.236269225
ARHGDIA	24.34572754	0.386436499	0.450559884	0.85768066	0.391068822	0.752129146
ARHGDIB	1.603423877	4.152652392	2.297210728	1.807693278	NA	NA
ARHGDIG	1.224954136	1.099419467	1.150876139	0.955289131	0.339431502	0.716753014
ARHGEF1	13.12243257	1.512614302	0.714014138	2.118465479	0.034135665	0.353700254
ARHGEF10	2.436555193	-0.136114261	0.563776366	-0.241433074	0.809219482	0.943543451
ARHGEF10L	2.995684234	-0.208523059	0.589979426	-0.353441238	0.723757675	0.912747326
ARHGEF11	5.252639419	0.035392575	0.349066111	0.101392183	0.919239141	0.977051456
ARHGEF12	6.524863993	-0.254021345	0.341411131	-0.744033577	0.456856162	0.788230672
ARHGEF15	0.032141004	0.046701563	3.262372161	0.014315216	0.9885785	NA
ARHGEF16	2.05219612	1.261988903	0.425598884	2.965207264	0.003024791	0.138621519
ARHGEF17	0.859535388	-0.901434437	1.125413159	-0.800980893	0.423142707	NA
ARHGEF18	4.52408448	0.453800755	0.311056585	1.458900978	0.144592364	0.545088589
ARHGEF19	7.235115176	-1.808473158	0.718791224	-2.515992262	0.011869779	0.244777086
ARHGEF2	9.048532628	-0.447093905	0.35205791	-1.26994421	0.204104504	0.606247053
ARHGEF25	3.423381982	-0.962952084	0.719579314	-1.338215351	0.180826246	0.580942009
ARHGEF26	1.73113786	-2.332147338	0.972721751	-2.397548257	0.016505207	0.275537953
ARHGEF28	1.500517715	-1.374193628	0.955622028	-1.438009576	0.150431337	0.551523007
ARHGEF3	2.038706216	1.005472131	0.445545192	2.256723111	0.024025382	0.314256999
ARHGEF33	0.36128284	-0.082937512	1.08726751	-0.076280686	0.939195791	NA
ARHGEF35	2.154433986	0.546689336	0.772687307	0.70751691	0.479245308	0.80369592
ARHGEF37	1.134994439	-0.067284911	0.690208053	-0.097484969	0.922341271	0.978042329
ARHGEF38	0	NA	NA	NA	NA	NA
ARHGEF39	3.598666476	-0.941282656	0.54631838	-1.722956231	0.08489644	0.463686762
ARHGEF4	0.630330378	1.115075484	0.988361062	1.128206611	0.259232672	NA
ARHGEF40	4.798715906	-0.828788132	0.554361464	-1.495032009	0.134906089	0.535898747
ARHGEF5	1.786319721	-0.549495742	0.825396155	-0.665735768	0.505580007	0.817482379
ARHGEF6	1.083185249	-0.313440402	1.178521752	-0.265960642	0.79026952	0.938474172
ARHGEF7	6.905554127	-1.15298015	0.547428551	-2.106174677	0.035189182	0.355383857
ARHGEF9	2.154789832	-0.463189437	0.649115901	-0.713569697	0.475493301	0.801956213
ARID1A	16.84876128	-0.304259077	0.2100252	-1.448678904	0.147427274	0.54672091
ARID1B	7.850510783	-0.565502331	0.320775709	-1.762921303	0.077913764	0.450858585
ARID2	6.335297118	-0.330209598	0.314655417	-1.049432426	0.293979141	0.685387314
ARID3A	3.4433481	1.393803956	0.43741868	3.186429892	0.001440404	0.098517816
ARID3B	3.195183218	0.347844788	0.406272441	0.856186028	0.39189489	0.752691178
ARID3C	0.039459745	0.819523876	3.262372161	0.251204901	0.801655695	NA
ARID4A	3.782697052	0.078504577	0.417380138	0.188088915	0.850806951	0.957606278
ARID4B	7.895784831	0.263006765	0.264335113	0.994974757	0.319748542	0.703373501
ARID5A	1.863162358	1.744554217	0.440441652	3.960920159	7.46614957669834e-05	0.01488134
ARID5B	1.596058739	0.352594202	0.650627922	0.541929096	0.587867352	0.857393462
ARIH1	7.088131489	0.007516693	0.27923474	0.026918902	0.978524417	0.993196907
ARIH2	5.094515312	0.153661911	0.309182555	0.496994118	0.619193199	0.872672088
ARIH2OS	1.377743911	-0.71367651	0.79339007	-0.899527908	0.368371537	0.738549479
ARL1	6.535310051	0.403806857	0.31247733	1.292275688	0.196261688	0.59672107
ARL10	6.836260143	0.655641962	0.641705505	1.021717838	0.306914466	0.693847978
ARL11	0.633739754	0.247405084	1.287279631	0.192192184	0.847591668	NA
ARL13A	1.159492176	-0.584362532	0.793766592	-0.736189376	0.461615457	0.792521916
ARL13B	4.2851375	-1.224381965	0.588649633	-2.079984251	0.037526977	0.362432949
ARL14	0.033144749	0.046701563	3.262372161	0.014315216	0.9885785	NA
ARL14EP	4.737338193	-0.783414017	0.526618585	-1.487630783	0.136848291	0.538178511
