	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PHACTR1	3.260178474	-1.922147022	0.539436163	-3.563252063	0.000366289	0.014700468
PHACTR2	1.720357103	-0.368306016	0.67070107	-0.54913587	0.58291221	0.830112003
PHACTR3	1.033081607	-0.650450726	0.997709365	-0.651944092	0.514437239	NA
PHACTR4	9.113510506	-0.161559213	0.183309332	-0.881347449	0.378129792	0.694529252
PHAX	2.70620387	0.459920874	0.274585909	1.674961675	0.093941751	0.35663797
PHB	3.402789769	0.90280831	0.258191549	3.496660966	0.00047112	0.017361815
PHB2	21.72264519	0.909956801	0.246408298	3.692882134	0.000221727	0.011152002
PHC1	3.63663252	0.189454804	0.251548945	0.753152846	0.451358071	0.750830094
PHC2	5.484535747	-0.104554936	0.226498779	-0.461613685	0.644358379	0.858939658
PHC3	8.094913235	0.032027981	0.186330398	0.171888117	0.863525489	0.955092493
PHEX	0.496240776	-1.31567118	1.027186286	-1.280849636	0.200246486	NA
PHF1	11.75162333	0.103820705	0.24977425	0.415658157	0.677660164	0.876738734
PHF10	14.17186427	0.452607296	0.282936469	1.59967818	0.109669995	0.387406868
PHF11	2.158376544	0.660990131	0.377567313	1.750655069	0.080005343	0.329786359
PHF12	8.293100978	0.078780655	0.180921797	0.435440374	0.66324281	0.870093193
PHF13	4.919072674	0.293682495	0.232821804	1.261404601	0.207163112	0.529930033
PHF14	8.106308682	-0.161149384	0.210943776	-0.763944719	0.444900187	0.747807888
PHF19	2.9577213	-0.27613649	0.301611406	-0.915537292	0.359909635	0.682157692
PHF2	4.086280688	-0.271509646	0.257864306	-1.052916745	0.292379151	0.623566156
PHF20	4.896996039	0.034886658	0.224556249	0.155358213	0.876538925	0.961185425
PHF20L1	6.279178444	0.010439743	0.279050516	0.03741166	0.970156776	0.991311307
PHF21A	4.552380817	0.248543252	0.237485954	1.046559796	0.295302653	0.626128266
PHF21B	2.641582059	-0.52632009	0.460155418	-1.143787663	0.252711708	0.580769829
PHF23	4.890178758	0.411399091	0.303317146	1.356333117	0.174993203	0.491010009
PHF3	7.303738058	0.290228851	0.21901889	1.325131591	0.18512751	0.502899695
PHF5A	5.340039291	0.151436847	0.21799313	0.694686328	0.487251898	0.773936703
PHF6	6.436225773	-0.102518248	0.223074356	-0.459569847	0.645825007	0.860243607
PHF7	3.034750019	-0.084199718	0.320242255	-0.262925072	0.792608331	0.929230301
PHF8	3.729888502	-0.115464174	0.296911711	-0.388883867	0.697362057	0.886597357
PHGDH	1.284553815	0.571198085	0.520282829	1.097860727	0.272265309	0.601333803
PHGR1	1.048545821	-1.797530478	1.284376103	-1.39953591	0.161652338	NA
PHIP	13.38040287	-0.127293629	0.237989602	-0.534870547	0.592739376	0.835998646
PHKA1	0.816654677	0.073441726	0.547717499	0.134086871	0.893333881	NA
PHKA2	2.094290005	0.313047277	0.313901747	0.997277908	0.318629634	0.646733659
PHKB	2.419894555	-0.00541594	0.30554955	-0.017725244	0.985858042	0.996708879
PHKG1	7.081849991	-0.605890382	0.319279681	-1.897679113	0.057738366	0.276516513
PHKG2	5.614045526	0.3553055	0.21172266	1.67816473	0.093314945	0.356323832
PHLDA1	12.2519397	0.748564281	0.662288887	1.13026852	0.258363095	0.585749716
PHLDA2	0.440060982	0.050638381	1.157131191	0.043762005	0.965094113	NA
PHLDA3	1.696783346	-0.540007881	0.609675672	-0.885729751	0.375763172	0.693793476
PHLDB1	5.104123105	0.074647914	0.256608743	0.290901678	0.771126518	0.919927234
PHLDB2	0.956367021	0.06410797	0.688805282	0.093071252	0.925846956	NA
PHLDB3	2.065181414	-0.28712648	0.510060665	-0.562926138	0.573485181	0.823635203
PHLPP1	4.44939993	0.553374091	0.249957975	2.213868519	0.026837825	0.184462828
PHLPP2	2.051951525	-0.113510128	0.341052424	-0.33282311	0.739267813	0.907170628
PHOSPHO1	1.524925425	0.072394483	1.790741979	0.040427088	0.967752635	0.990834626
PHOSPHO2	11.54405275	-0.095540588	0.208706601	-0.457774634	0.647114361	0.860884686
PHOX2A	1.08153029	0.010841486	0.515866527	0.021016067	0.983232839	NA
PHOX2B	0.040441393	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
PHPT1	7.784101485	-0.246251427	0.322256518	-0.764147235	0.444779507	0.747807888
PHRF1	6.588590323	0.499927236	0.235767099	2.120428328	0.03396994	0.209633347
PHTF1	5.936123312	0.075153595	0.320581635	0.234428885	0.814652036	0.937917479
PHTF2	4.57526744	-0.101267545	0.236290284	-0.428572614	0.668234279	0.872378648
PHYH	1.166762623	0.072138518	0.456954924	0.157867909	0.874560886	NA
PHYHD1	1.502462487	-0.997233734	0.887962073	-1.123058928	0.261412468	0.58918912
PHYHIP	0.548345131	-1.518075783	2.076537713	-0.731061022	0.464741881	NA
PHYHIPL	5.141591663	-2.316579891	0.505733199	-4.580636383	4.6356320298398e-06	0.001065196
PHYKPL	9.844576899	0.295981939	0.172601687	1.714826455	0.08637705	0.343369283
PI15	2.298834608	0.543075051	1.291308415	0.420561846	0.674075059	0.875247629
PI16	0	NA	NA	NA	NA	NA
PI3	0.033144749	0.077682112	2.482309698	0.031294287	0.975034846	NA
PI4K2A	1.970049364	0.075320509	0.355373479	0.211947468	0.832148017	0.945098963
PI4K2B	4.837242137	-0.330835553	0.247279884	-1.337899176	0.180929306	0.497939858
PI4KA	4.782697929	-0.049649804	0.229214815	-0.21660818	0.82851371	0.943663347
PI4KB	6.05452742	0.201790824	0.205569224	0.981619819	0.32628718	0.652073578
PIANP	5.715009391	-1.890338745	0.83883797	-2.25352072	0.024226336	0.173315723
PIAS1	6.306133301	-0.18959683	0.21511951	-0.881355812	0.378125267	0.694529252
PIAS2	7.832118092	0.075026979	0.278129803	0.269755265	0.787348541	0.926903418
PIAS3	10.77598359	-0.251442654	0.270499615	-0.92954903	0.352604628	0.67607553
PIAS4	11.23702306	-1.20414258	0.420825779	-2.861380265	0.004218008	0.064902472
PIBF1	3.319598286	-0.198450808	0.296141437	-0.670121716	0.502780202	0.782480902
PICALM	9.39918184	0.05265505	0.21574246	0.244064382	0.807180958	0.934778878
PICK1	4.477906323	0.409084937	0.265996998	1.537930656	0.124065571	0.413164088
PID1	1.472039226	0.479560226	0.503081207	0.953246155	0.340465366	0.665540221
PIDD1	5.137550612	-0.031107027	0.253619819	-0.122652194	0.902382522	0.96881823
PIEZO1	0.965817146	0.262216737	0.820885294	0.319431642	0.74939922	NA
PIEZO2	1.157065835	-0.352936855	0.734266394	-0.480665951	0.630753934	NA
PIF1	3.595202844	0.210578391	0.286028304	0.736215222	0.46159973	0.759226279
PIFO	0.944320823	-1.043316927	0.833411352	-1.251863109	0.210619749	NA
PIGA	2.917919002	0.138387166	0.279972057	0.494289206	0.621101947	0.848431486
PIGB	2.874861216	-0.230768101	0.305626839	-0.755064909	0.450210037	0.750560335
PIGBOS1	4.789802625	-0.718913523	0.509616058	-1.41069637	0.158334162	0.468683516
PIGC	2.202131316	-0.119090524	0.347701359	-0.342508076	0.731968567	0.903457668
PIGF	3.670434664	0.296849179	0.249401337	1.190246942	0.233949348	0.560550482
PIGG	4.143203288	0.115565167	0.239452664	0.48262218	0.629364027	0.852091403
PIGH	2.892426003	-0.304905014	0.335116104	-0.909848884	0.36290221	0.68492217
PIGK	1.548315018	0.124443224	0.410722352	0.302986247	0.761900343	0.917886289
PIGL	2.972932044	-0.436045844	0.321459762	-1.356455447	0.174954302	0.491010009
PIGM	8.880523986	0.56931325	0.32268311	1.764310654	0.077679691	0.325233405
PIGN	2.816626478	0.208343779	0.297998371	0.699144019	0.484462032	0.772731437
PIGO	5.515915307	0.207823492	0.203556197	1.020963719	0.307271628	0.636555752
PIGP	4.465176038	-0.243715895	0.299174575	-0.814627697	0.415285451	0.72551136
PIGQ	3.288869328	-0.170367697	0.290547368	-0.586368062	0.557628202	0.815733978
PIGR	0	NA	NA	NA	NA	NA
PIGS	4.453263597	0.078098309	0.232352374	0.336120124	0.736780284	0.906007592
PIGT	11.77288327	0.60664109	0.2387865	2.54051669	0.011068881	0.113096502
PIGU	2.64557784	-0.260424541	0.309056077	-0.842644946	0.399427046	0.712781733
PIGV	2.298234857	0.300157844	0.319330413	0.939960091	0.347238032	0.672377268
PIGW	7.188724329	0.513709231	0.241079984	2.130866373	0.033100152	0.20622046
PIGX	1.81603625	-0.207398081	0.394508195	-0.525712986	0.59908764	0.838917151
PIGY	20.90274677	0.916790134	0.520405088	1.761685569	0.078122437	0.326371915
PIGZ	2.853546222	-0.352168389	0.337222905	-1.044319303	0.296337685	0.627082219
PIH1D1	8.569521029	0.013100274	0.246485423	0.053148269	0.957613772	0.987025084
PIH1D2	2.132084445	-0.427566454	0.388928868	-1.099343581	0.27161823	0.600357231
PIH1D3	0	NA	NA	NA	NA	NA
PIK3AP1	1.426867479	-0.459061697	0.865602382	-0.53033784	0.595877715	0.836903438
PIK3C2A	4.695707023	0.352617135	0.244301664	1.443367714	0.148916914	0.453142932
PIK3C2B	11.80673836	-0.544041148	0.594226525	-0.91554504	0.359905569	0.682157692
PIK3C2G	0.268377293	-0.311716205	1.305293396	-0.238809302	0.811253457	NA
PIK3C3	4.859642452	0.1142482	0.222679687	0.513060719	0.607908848	0.841170756
PIK3CA	6.687500767	-0.055868117	0.212396965	-0.263036323	0.792522583	0.929230301
PIK3CB	3.253516641	0.359724048	0.262823589	1.368690113	0.171096162	0.486079012
PIK3CD	1.257752427	1.58446099	0.913752972	1.734014594	0.082915494	0.336201024
PIK3CG	0.428742319	1.018054035	1.77552662	0.573381454	0.566386445	NA
PIK3IP1	2.670314785	-0.046407129	0.379182695	-0.122387255	0.902592332	0.96881823
PIK3R1	2.703564252	0.621634459	0.311374492	1.996420631	0.045888157	0.243367082
PIK3R2	6.295815539	-0.275912233	0.246754151	-1.11816653	0.263495876	0.591730241
PIK3R3	10.96915309	0.025565556	0.255070823	0.100229243	0.92016233	0.974636871
PIK3R4	4.360093131	-0.043402548	0.289640761	-0.149849587	0.880883286	0.962757024
PIK3R5	1.260262556	2.740894206	1.103474994	2.483875232	NA	NA
PIK3R6	0.478187909	-0.459031497	1.782851118	-0.25747046	0.796815617	NA
PIKFYVE	4.510707619	0.453760063	0.250557836	1.810999287	0.070140962	0.3082603
PILRA	1.482021525	0.176065293	0.430893542	0.408605087	0.682829497	0.878929366
PILRB	18.15507495	0.307386816	0.173422193	1.772476813	0.076315441	0.323483138
PIM1	8.3815513	-0.325535865	0.353269916	-0.921493313	0.356792931	0.679326784
PIM2	5.171091947	0.665126022	0.359905067	1.84805962	0.064593718	0.293793252
PIM3	7.862212685	0.876347999	0.310792577	2.819719856	0.004806559	0.06936954
PIN1	4.13563954	-0.1750331	0.255928072	-0.683915206	0.494028712	0.776955339
PIN4	5.78701465	0.938926821	0.29716268	3.159639092	0.001579647	0.036948556
PINK1	3.496057092	-0.102974129	0.271514523	-0.379258273	0.704496083	0.88969018
PINLYP	1.57582094	0.128715522	0.382387834	0.336609877	0.736411009	0.906007592
PINX1	1.821877585	-0.022600097	0.370845123	-0.060942144	0.951405286	0.985147764
PIP	1.191014601	0.051797364	0.505868998	0.102392842	0.918444865	0.974546617
PIP4K2A	4.381309205	-0.023683214	0.301384857	-0.078581302	0.937365661	0.980712605
PIP4K2B	6.50035296	0.126003522	0.184563382	0.682711382	0.494789236	0.776986354
PIP4K2C	4.936285004	0.26881778	0.221970017	1.21105446	0.225874533	0.551118812
PIP5K1A	14.59864827	0.096163924	0.155933989	0.61669636	0.537435022	0.803546954
PIP5K1B	2.552983037	0.555633414	0.591163396	0.939898205	NA	NA
PIP5K1C	10.04878038	-1.785113418	0.520653234	-3.428603339	0.000606696	0.020256025
PIP5KL1	1.348511479	-0.245463064	0.533271293	-0.460296789	0.645303206	0.859841759
PIPOX	3.814787263	0.54711011	0.41581475	1.315754454	0.188256471	0.506720903
PIR	2.632568918	0.068204054	0.564941039	0.120727739	0.903906687	0.968890741
PIRT	2.102942924	2.718910691	1.375164377	1.977153231	0.048024312	0.249466718
PISD	5.506443188	-0.347680667	0.269638321	-1.289433436	0.197247444	0.517178658
PITHD1	7.788246937	0.361303604	0.209862391	1.7216215	0.085138106	0.341105458
PITPNA	2.921773795	0.371727878	0.270092706	1.37629736	0.16872959	0.482513925
PITPNB	6.496146719	0.265664057	0.189878138	1.39912925	0.161774228	0.473826997
PITPNC1	1.969596394	-0.857050379	0.508646104	-1.68496401	0.091995516	0.353818561
PITPNM1	2.414868645	0.142428825	0.332957366	0.427768957	0.66881934	0.872478386
PITPNM2	3.197936468	0.438928317	0.362553742	1.210657253	0.226026792	0.551260764
PITPNM3	0.966197017	0.158485289	0.661348564	0.239639575	0.810609682	NA
PITRM1	3.783768608	0.403875964	0.299486709	1.348560558	0.177478156	0.494620011
PITX1	2.86691101	0.114168312	0.471830982	0.241968663	0.808804445	0.935489468
PITX2	0.361499415	0.090640456	1.255672052	0.072184816	0.942454829	NA
PITX3	0.641590493	-1.455769127	0.901682512	-1.614503007	0.106418365	NA
PIWIL1	0.045664263	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
PIWIL2	0	NA	NA	NA	NA	NA
PIWIL3	0.081439266	-0.47712695	2.482309698	-0.192210887	0.847577018	NA
PIWIL4	0.751002569	-0.287165718	0.584281052	-0.491485591	0.623083041	NA
PJA1	5.750437638	0.53728028	0.306806015	1.75120517	0.079910575	0.329627607
PJA2	4.241282092	0.143916908	0.255057753	0.564252238	0.572582482	0.822741004
PKD1	8.155023222	-0.303436787	0.254728942	-1.191214412	0.233569423	0.560212868
PKD1L1	0.192486379	-0.47712695	2.482309698	-0.192210887	0.847577018	NA
PKD1L2	0.439714435	-0.738992152	1.262416987	-0.585378809	0.558293034	NA
PKD1L3	0.935765429	-0.186865508	0.723094753	-0.258424649	0.796079195	NA
PKD2	4.306875699	0.465040394	0.235438473	1.975209858	0.048244338	0.250276845
PKD2L1	1.923421309	-2.137647937	1.462559831	-1.461579822	0.143856387	0.445271632
PKD2L2	1.738243708	-0.022644805	0.362078687	-0.062541115	0.950131921	0.984367854
PKDCC	1.07394389	1.390174393	0.796774823	1.744751908	0.081028063	NA
PKDREJ	1.007158103	-0.162807244	0.528668286	-0.307957274	0.758114844	NA
PKHD1	0.057083595	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
PKHD1L1	0.322914813	-0.240935363	1.25280376	-0.192316922	0.847493964	NA
PKIA	3.187315537	-0.520774151	0.349996621	-1.487940512	0.136766583	0.434001511
PKIB	1.404193086	-0.712503957	0.548992222	-1.297839801	0.19434239	0.513822812
PKIG	1.506492324	0.569616554	0.404230346	1.409138526	0.158794211	0.469334012
PKLR	0.139593711	-0.693498209	1.887487177	-0.367418766	0.713306676	NA
PKM	19.33641068	0.848788862	0.314107173	2.702226929	0.006887674	0.086979145
PKMYT1	13.70859232	-0.525850823	0.403318857	-1.303809165	0.192298657	0.511601264
PKN1	6.705146065	-0.689693526	0.269728184	-2.556994659	0.010558084	0.109964218
PKN2	8.382981887	0.389648289	0.241525473	1.613280309	0.106683623	0.382215033
PKN3	2.14722157	-0.035105022	0.343709843	-0.102135631	0.91864902	0.974546617
PKNOX1	6.427558591	-0.246505725	0.224857811	-1.09627379	0.272958976	0.601606324
PKNOX2	0.089809545	-0.029700498	2.482309698	-0.011964864	0.990453648	NA
PKP1	2.12167991	2.712411689	1.324026185	2.048608796	0.040500384	0.230064953
PKP2	1.474182866	-0.310175637	0.425780037	-0.728487974	0.466314928	0.761339876
PKP3	1.988184422	0.186367686	0.44525715	0.418561917	0.675536327	0.875537515
PKP4	4.866249087	-0.124896159	0.285010627	-0.438215797	0.661229858	0.869398935
PLA1A	0.089224599	-0.029700498	2.482309698	-0.011964864	0.990453648	NA
PLA2G10	0.803953076	-0.860125962	0.76579571	-1.123179395	0.261361312	NA
PLA2G12A	7.048373282	0.186301303	0.254490083	0.73205722	0.464133644	0.760803448
PLA2G12B	0.274757015	-0.47712695	2.482309698	-0.192210887	0.847577018	NA
PLA2G15	0.891010606	-0.038986306	0.511919805	-0.076157057	0.939294147	NA
PLA2G16	0.403716836	-0.80203859	0.992360857	-0.808212642	0.418968182	NA
PLA2G1B	0.217306939	-0.584511673	2.165639951	-0.269902517	0.787235251	NA
PLA2G2A	0.032141004	0.077682112	2.482309698	0.031294287	0.975034846	NA
PLA2G2C	0	NA	NA	NA	NA	NA
PLA2G2D	0.546397066	2.506916286	2.424717166	1.033900498	NA	NA
PLA2G2E	0	NA	NA	NA	NA	NA
PLA2G2F	0.154427008	-0.58450956	2.482309698	-0.235470038	0.813843931	NA
PLA2G3	0.74584476	0.613582505	0.716260361	0.856647301	0.391639836	NA
PLA2G4A	3.480543767	1.271981601	2.398919873	0.530230966	0.595951804	0.836903438
PLA2G4B	3.017555287	0.146313863	0.295044185	0.495904922	0.619961494	0.847861914
PLA2G4C	1.318421999	-0.217494518	0.52731367	-0.412457576	0.68000407	0.877349741
PLA2G4D	0.134641725	-0.696913469	2.389247573	-0.291687424	0.770525626	NA
PLA2G4E	0	NA	NA	NA	NA	NA
PLA2G4F	0.261879113	-0.225443523	1.50173629	-0.150121912	0.880668433	NA
PLA2G5	0	NA	NA	NA	NA	NA
PLA2G6	1.665296743	0.325813304	0.379545752	0.858429588	0.390655295	0.705219038
PLA2G7	2.932056336	0.2869647	1.385840872	0.207069012	0.835955963	0.945538722
PLA2R1	0.259543545	0.400055369	1.265901933	0.316023982	0.751984305	NA
PLAA	4.529443786	0.256305144	0.218447925	1.173300885	0.240675167	0.567871582
PLAC1	0	NA	NA	NA	NA	NA
PLAC4	7.385896358	1.159466253	0.608597305	1.90514523	0.056761195	0.273963941
PLAC8	0.781680399	-0.185690919	0.822434258	-0.225782082	0.821370914	NA
PLAC8L1	0.879711575	0.417827589	0.583407259	0.716185105	0.473877059	NA
PLAC9	0.407052572	0.534927016	0.80622658	0.663494642	0.50701381	NA
PLAG1	1.259186267	0.443180828	0.719334383	0.616098492	0.537829517	0.80365703
PLAGL1	0.550949217	0.562763639	0.843855818	0.66689549	0.504838892	NA
PLAGL2	9.073823978	0.080999831	0.277175496	0.292233015	0.770108471	0.91954688
PLAT	0.247842309	0.838092354	1.087497955	0.770661085	0.440907844	NA
PLAU	0.572573345	1.645025058	1.357443396	1.211855362	0.225567752	NA
PLAUR	2.340414843	-0.191035831	0.426168489	-0.448263623	0.65396295	0.864890172
PLB1	0.170233956	-0.696584019	1.829089842	-0.380836416	0.703324636	NA
PLBD1	0.408918661	1.57141546	0.808075987	1.944638234	0.051818534	NA
PLBD2	18.14077989	-2.241838594	0.636191483	-3.523842513	0.000425337	0.016183519
PLCB1	3.482258225	0.317909201	0.417023913	0.762328467	0.445863988	0.748257206
PLCB2	0.916818721	2.11894529	2.42236028	0.87474407	NA	NA
PLCB3	3.289694668	0.83148848	0.269278188	3.087841934	0.002016157	0.042116473
PLCB4	3.312920834	-0.039270601	0.396328839	-0.099085902	0.921070065	0.974661768
PLCD1	0.699767831	1.585316835	0.951219889	1.666614475	0.095591089	NA
PLCD3	0.479622247	-0.304305515	1.003851068	-0.303138109	0.761784613	NA
PLCD4	1.701489182	-0.405639551	0.459176355	-0.883406881	0.377016475	0.69393059
PLCE1	0.607192088	-0.167919614	0.697663263	-0.240688628	0.809796454	NA
PLCG1	6.607295003	-0.039818859	0.201505867	-0.197606448	0.843352989	0.947790993
PLCG2	2.089427253	0.497887556	0.489885483	1.016334578	0.309470088	0.638877666
PLCH1	1.012649998	-0.933794002	0.69678925	-1.340138359	0.180200367	NA
PLCH2	0.381169178	-1.06555647	1.242407243	-0.857654748	0.391083135	NA
PLCL1	1.895836215	0.766185907	0.569159999	1.346169633	0.178247816	0.495348863
PLCL2	1.856849383	-0.782880067	0.505482334	-1.548778296	0.121435025	0.408818459
PLCXD1	0	NA	NA	NA	NA	NA
PLCXD2	1.169373076	-0.563978058	0.747880912	-0.75410142	0.450788325	0.750560335
PLCXD3	0.253560269	-0.704772508	2.257770467	-0.312154189	0.754923346	NA
PLCZ1	0.313853378	-0.078343222	1.566193198	-0.050021429	0.960105312	NA
PLD1	0.613214835	1.306045237	0.986209086	1.324308664	0.185400554	NA
PLD2	1.901386553	0.04179704	0.360665147	0.115888769	0.907740696	0.970277294
PLD3	8.761500336	-0.322912864	0.236713323	-1.364151626	0.172519849	0.487994785
PLD4	0.625410236	0.505537991	1.226706585	0.412109952	0.680258835	NA
PLD5	0.77812969	-0.448322518	0.799009542	-0.561097827	0.574730849	NA
PLD6	2.42242791	-0.148815963	0.406341169	-0.366234028	0.714190453	0.894725923
PLEC	6.450918137	1.115699547	0.406238896	2.746412414	0.006025097	0.079873431
PLEK	0.64526848	2.16509465	1.883810234	1.149316747	NA	NA
PLEK2	1.215112876	-0.232723734	0.507607905	-0.458471453	0.646613767	0.860577919
PLEKHA1	4.28819147	0.075256882	0.321176649	0.23431617	0.814739534	0.937917479
PLEKHA2	3.780303717	-0.372961357	0.486384374	-0.766803741	0.443198212	0.747422629
PLEKHA3	3.84782876	-0.066000694	0.267051375	-0.247146055	0.804795192	0.933986419
PLEKHA4	1.447400619	-0.802875066	0.72199888	-1.112017052	0.266130819	0.594460037
PLEKHA5	6.968767669	0.000108704	0.304908242	0.000356513	0.999715543	0.999924244
PLEKHA6	2.458222146	0.377907576	0.477500575	0.791428525	0.42869397	0.735741004
PLEKHA7	4.533016089	0.473514142	0.316833067	1.494522484	0.13503911	0.430970404
PLEKHA8	1.534002608	0.55482646	0.400840546	1.38415753	0.166310225	0.479691087
PLEKHB1	3.024543692	0.039182796	0.518676393	0.075543821	0.939782033	0.981404323
PLEKHB2	0.972326406	0.43952717	0.476710995	0.92199923	0.356528977	NA
PLEKHD1	0.097343413	-0.47712695	2.482309698	-0.192210887	0.847577018	NA
PLEKHF1	0.522820987	-0.605927328	1.667743374	-0.363321682	0.716364598	NA
PLEKHF2	3.045363212	0.176087132	0.273982559	0.642694678	0.520422235	0.792898193
PLEKHG1	1.281273669	-0.454693323	0.655487125	-0.693672394	0.487887682	0.774505997
PLEKHG2	8.179031534	-0.48849725	0.366390427	-1.333269685	0.182443318	0.499695195
PLEKHG3	3.933935154	-0.144814632	0.303188947	-0.477638231	0.632907715	0.853613249
PLEKHG4	2.825439756	0.491839043	0.284449014	1.729093858	0.083792298	0.337558238
PLEKHG4B	12.33369953	-0.7831415	0.383012979	-2.044686586	0.040885767	0.230989577
PLEKHG5	2.931586265	0.37691498	0.305957233	1.231920478	0.217978791	0.540219822
PLEKHG6	2.212040744	0.919449861	0.495885031	1.854159339	0.063716367	0.291706333
PLEKHG7	0.863668834	2.290800721	0.975696574	2.347861805	0.018881525	NA
PLEKHH1	2.142097834	-0.465377935	0.426422873	-1.091353126	0.275117529	0.603837799
PLEKHH2	2.513954203	-0.614270073	0.526856897	-1.165914458	0.243649033	0.57152182
PLEKHH3	5.140946009	-0.411962648	0.31667298	-1.300908741	0.193289694	0.512944275
PLEKHJ1	12.61546633	-0.504135877	0.249192718	-2.023076276	0.043065284	0.237091117
PLEKHM1	2.263110123	0.63626714	0.311000418	2.045872298	0.040768936	0.230807327
PLEKHM2	2.45495382	0.043803817	0.30398989	0.144096294	0.885424431	0.963777883
PLEKHM3	1.250177417	-0.015305361	0.426665019	-0.035872077	0.971384361	0.991866631
PLEKHN1	0.559353164	-0.846135063	1.132627568	-0.747054978	0.455030375	NA
PLEKHO1	4.605693594	0.332824308	0.216997812	1.533768033	0.12508673	0.414336596
PLEKHO2	1.181639922	0.484944689	0.626657272	0.77385951	0.439013876	0.745191716
PLEKHS1	0.609464298	-1.040503419	1.845646706	-0.563760884	0.572916876	NA
PLET1	2.996961412	-0.462450527	0.402570808	-1.148743319	0.250661838	0.579322941
PLG	0.25335329	-0.815588203	2.168195975	-0.376159818	0.706798086	NA
PLGLB1	0.871049842	0.266885682	0.52305647	0.510242578	0.609881526	NA
PLGLB2	0.748857846	0.762330562	0.592026425	1.287663067	0.197863275	NA
PLGRKT	2.170084836	-0.163557116	0.380774065	-0.429538488	0.667531391	0.87228093
PLIN1	0.112953714	0.319635761	2.481641037	0.128800159	0.897515779	NA
PLIN2	1.04605387	1.191087681	0.603530631	1.973533106	0.048434857	NA
PLIN3	0.715612983	0.445938818	0.571966964	0.779658347	0.435592002	NA
PLIN4	0.860825006	0.381446111	0.555635279	0.686504486	0.492395037	NA
PLIN5	0.138013991	-0.69047884	1.89079313	-0.365179473	0.71497744	NA
PLK1	5.097051183	0.302606644	0.247351489	1.223387195	0.221183488	0.544034325
PLK2	2.18776199	1.094639321	0.56891515	1.924081863	0.054344323	0.268288266
PLK3	1.427721721	0.127283979	0.467094837	0.272501361	0.785236545	0.925649077
PLK4	3.61009426	0.546267802	0.248397796	2.199165251	0.027866174	0.187896398
PLK5	0.068765512	-0.47712695	2.482309698	-0.192210887	0.847577018	NA
PLLP	1.334007771	-0.403697894	0.456859059	-0.883637713	0.376891814	0.693912064
PLN	2.987777315	-0.216937932	0.437330065	-0.496050806	0.619858566	0.84782009
PLOD1	6.333266225	-1.181405317	0.546587929	-2.161418601	0.030663019	0.198311211
PLOD2	3.727625193	0.169320493	0.42023377	0.402919768	0.687007248	0.88076118
PLOD3	3.446817828	0.536957459	0.306918118	1.74951372	0.080202259	0.33024957
PLP1	1.566641787	1.185761514	0.481200976	2.464171048	0.013733056	0.129422318
PLP2	18.70828465	0.141412053	0.368721902	0.383519536	0.701334588	0.8882825
PLRG1	6.817342072	0.876480904	0.266581211	3.287857016	0.001009531	0.027513241
PLS1	3.110450379	-0.062509986	0.293701329	-0.212835215	0.831455495	0.94490176
PLS3	2.435079017	0.120355068	0.680116107	0.176962531	0.859537821	0.953985452
PLSCR1	7.474518639	0.223757405	0.234227112	0.955301046	0.339425479	0.664705759
PLSCR2	0.212657967	-0.112109194	1.299169209	-0.086292989	0.931233512	NA
PLSCR4	2.04487972	0.1547309	0.466362354	0.331782568	0.740053448	0.907427548
PLSCR5	0.040441393	-0.36974434	2.482309698	-0.148951736	0.881591717	NA
PLTP	1.807303099	0.849070952	0.559896262	1.516479051	0.129398264	0.421942807
PLVAP	0.121365603	0.319635761	2.481641037	0.128800159	0.897515779	NA
PLXDC1	0.651476548	-1.087699614	0.874467814	-1.243841793	0.213557795	NA
PLXDC2	1.491979582	2.207719904	0.775844012	2.845571881	0.004433175	0.066776839
PLXNA1	5.68385945	-0.182523583	0.398219675	-0.458348983	0.646701738	0.860577919
PLXNA2	2.711597257	-0.359990411	0.499079965	-0.72130808	0.470719987	0.764891717
PLXNA3	9.185168093	-0.298793728	0.258949412	-1.153869113	0.248553834	0.577364199
PLXNA4	0.45484463	-0.729888297	1.116173294	-0.65392023	0.5131632	NA
PLXNB1	11.44810211	-0.248831834	0.260560765	-0.954985816	0.33958487	0.664769029
PLXNB2	8.304445631	0.12032967	0.243312037	0.494548775	0.620918669	0.848431486
PLXNB3	3.293983581	-0.853780027	0.427310698	-1.998031015	0.045713298	0.243282583
PLXNC1	2.375472588	-0.537445455	0.45658198	-1.177106146	0.239153142	0.56630343
PLXND1	3.751241936	-0.394517033	0.316374611	-1.24699334	0.21239994	0.535063391
PM20D1	3.562034641	-0.328863538	0.524085154	-0.627500198	0.530331407	0.798597311
PM20D2	6.778174158	0.01808215	0.255786885	0.070692247	0.943642691	0.982950085
PMAIP1	8.984344131	0.749673852	0.453449619	1.653268238	0.098276284	0.365039548
PMCH	8.950949202	0.683187315	0.419201778	1.629733822	0.103157766	0.376606186
PMEL	4.725331996	0.468087611	0.207367917	2.257280769	0.023990536	0.172910265
PMEPA1	3.7100852	0.350151808	0.517445424	0.676693216	0.498600622	0.779183983
PMF1	9.201322957	-0.048341131	0.218722081	-0.221016235	0.825079792	0.94240839
